日期,小時,供應商名稱,網站,網站名稱,版位編號,版位名稱,antifroud,知名媒體,子聯播網,Total Tracked Ads,Eligible ads for quality Impressions,Quality Ads,Non-quality Ads,Quality Ads rate,Non-quality Ads rate
20260127,09,艾得基客行銷顧問股份有限公司,3490,太報,21317,MW_蓋版_太報,,知名媒體,,18,18,18,0,100.00%,0.00%
20260127,09,第一網站股份有限公司,2768,czbooks,21412,(子)CF_970x250_banner_czbooks(限時段)-PB,,,子聯播網,"2,011","2,011","1,112",899,55.30%,44.70%
20260127,09,第一網站股份有限公司,3440,fsa_passback_first,21699,CF_336x280_fsa_passback_first,,,,"1,163","1,163",867,296,74.55%,25.45%
20260127,09,富盈數據股份有限公司,3653,TVBS-女人我最大_HB,21759,CF_文章右側300x600_TVBS-女人我最大_HB,,知名媒體,,6,6,6,0,100.00%,0.00%
20260127,09,富盈數據股份有限公司,3653,TVBS-女人我最大_HB,21760,MW_文章三_336x280_TVBS-女人我最大_HB,,知名媒體,,48,48,48,0,100.00%,0.00%
20260127,09,富盈數據股份有限公司,3653,TVBS-女人我最大_HB,21761,MW_文章四_336x280_TVBS-女人我最大_HB,,知名媒體,,690,690,681,9,98.70%,1.30%
20260127,09,富盈數據股份有限公司,3653,TVBS-女人我最大_HB,21762,MW_文章置底_320x100_TVBS-女人我最大_HB,,知名媒體,,206,206,203,3,98.54%,1.46%
20260127,09,富盈數據股份有限公司,3653,TVBS-女人我最大_HB,21763,MW_文中創意320x480_TVBS-女人我最大_HB,,知名媒體,,656,656,648,8,98.78%,1.22%
20260127,09,富盈數據股份有限公司,3654,TVBS-健康2.0_HB,21764,CF_文章右側300x600_TVBS-健康2.0_HB,,知名媒體,,20,20,20,0,100.00%,0.00%
20260127,09,富盈數據股份有限公司,3654,TVBS-健康2.0_HB,21765,MW_文章三_336x280_TVBS-健康2.0_HB,,知名媒體,,147,147,142,5,96.60%,3.40%
20260127,09,富盈數據股份有限公司,3654,TVBS-健康2.0_HB,21767,MW_文章置底_320x100_TVBS-健康2.0_HB,,知名媒體,,6,6,6,0,100.00%,0.00%
20260127,09,富盈數據股份有限公司,3654,TVBS-健康2.0_HB,21768,MW_文中創意320x480_TVBS-健康2.0_HB,,知名媒體,,"3,416","3,416","3,155",261,92.36%,7.64%
20260127,09,富盈數據股份有限公司,3655,TVBS-食尚玩家_HB,21770,MW_文章三_336x280_TVBS-食尚玩家_HB,,知名媒體,,"1,158","1,158","1,121",37,96.80%,3.20%
20260127,09,富盈數據股份有限公司,3655,TVBS-食尚玩家_HB,21771,MW_文章四_336x280_TVBS-食尚玩家_HB,,知名媒體,,18,18,18,0,100.00%,0.00%
20260127,09,富盈數據股份有限公司,3655,TVBS-食尚玩家_HB,21773,MW_文中創意320x480_TVBS-食尚玩家_HB,,知名媒體,,63,63,58,5,92.06%,7.94%
20260127,09,富盈數據股份有限公司,3654,TVBS-健康2.0_HB,21812,MW_文章一_336x280_TVBS-健康2.0_HB,,知名媒體,,794,794,713,81,89.80%,10.20%
20260127,09,先驅媒體社會企業股份有限公司,3554,新頭殼(R18),21830,(子)CF_300x250Banner_newtalk.tw_all_300250_1_新頭殼(R18),antifroud,知名媒體,子聯播網,6,6,6,0,100.00%,0.00%
20260127,09,儂儂雜誌社股份有限公司(bella儂儂),2135,Bella儂儂_2024,21876,MW-300x250_文章標題上方1_Bella儂儂,,知名媒體,,204,204,192,12,94.12%,5.88%
20260127,09,富盈數據股份有限公司,3680,TVBS-新聞網_HB,21898,CF_文章右側300x600_TVBS-新聞網_HB,,知名媒體,,8,8,8,0,100.00%,0.00%
20260127,09,富盈數據股份有限公司,3680,TVBS-新聞網_HB,21899,MW_文章一_336x280_TVBS-新聞網_HB,,知名媒體,,"4,372","4,372","4,192",180,95.88%,4.12%
20260127,09,富盈數據股份有限公司,3680,TVBS-新聞網_HB,21900,MW_文章三_336x280_TVBS-新聞網_HB,,知名媒體,,461,461,456,5,98.92%,1.08%
20260127,09,富盈數據股份有限公司,3680,TVBS-新聞網_HB,21901,MW_文章四_336x280_TVBS-新聞網_HB,,知名媒體,,6,6,6,0,100.00%,0.00%
20260127,09,富盈數據股份有限公司,3680,TVBS-新聞網_HB,21902,MW_文章置底_320x100_TVBS-新聞網_HB,,知名媒體,,"3,324","3,324","3,176",148,95.55%,4.45%
20260127,09,聯合線上股份有限公司,3679,噓新聞,21903,PC_300x250_首頁及內文頁_噓新聞,,知名媒體,,12,12,12,0,100.00%,0.00%
20260127,09,富盈數據股份有限公司,3685,玩桌遊_mobile,21924,MW_置底創意(非展開)_玩桌遊-mobile,,,,56,56,44,12,78.57%,21.43%
20260127,09,富盈數據股份有限公司,2615,熱血台中,21986,CF_336x280_全網_熱血台中,,,,64,64,60,4,93.75%,6.25%
20260127,09,富盈數據股份有限公司,2615,熱血台中,21987,CF_336x280_全網_熱血台中,,,,114,114,111,3,97.37%,2.63%
20260127,09,富盈數據股份有限公司,3704,天天要聞,22030,CF_300 x 250 banner_天天要聞_cpc2,,,,"1,300","1,300",647,653,49.77%,50.23%
20260127,09,富盈數據股份有限公司,3703,繁體小說,22031,CF_300 x 250 banner_繁體小說_cpc2,,,,284,284,227,57,79.93%,20.07%
20260127,09,冠妍動力科技有限公司,484,小老婆汽機車資訊網,22058,MW_文中創意320x480_小老婆汽機車資訊網-測試,,知名媒體,,6,6,3,3,50.00%,50.00%
20260127,09,富盈數據股份有限公司,3680,TVBS-新聞網_HB,22131,CF_文中300x250_TVBS-新聞網_HB_1,,知名媒體,,6,6,6,0,100.00%,0.00%
20260127,09,富盈數據股份有限公司,3680,TVBS-新聞網_HB,22132,CF_文中300x250_TVBS-新聞網_HB_2,,知名媒體,,68,68,67,1,98.53%,1.47%
20260127,09,富盈數據股份有限公司,3680,TVBS-新聞網_HB,22133,CF_文中300x250_TVBS-新聞網_HB_3,,知名媒體,,118,118,115,3,97.46%,2.54%
20260127,09,富盈數據股份有限公司,3730,Teepr 亮新聞 HB,22145,MW_336x280_文中創意_Teepr亮新聞 HB,,,,6,6,5,1,83.33%,16.67%
20260127,09,冰楓科技有限公司,3485,冰楓論壇-exchange,22160,CF_300x250_Banner2_ 冰楓論壇-exchange,,,,6,6,6,0,100.00%,0.00%
20260127,09,闇碼科技股份有限公司,3048,縮短網址產生器-reurl,22213,MW_蓋版_縮短網址產生器-reurl-2025.05(特殊供量),,知名媒體,,"1,054","1,054",131,923,12.43%,87.57%
20260127,09,艾得基客行銷顧問股份有限公司,2689,Basketball Top5,22219,MW_置底(展開)_Basketball TOP5,,,,438,438,436,2,99.54%,0.46%
20260127,09,欣發現股份有限公司,3363,大人物-mobile,22222,MW_蓋板_大人物,,知名媒體,,409,409,349,60,85.33%,14.67%
20260127,09,艾得基客行銷顧問股份有限公司,3738,痞客邦,22223,MW_中繼頁_置底創意(展開)-痞客邦_Mobile,,知名媒體,,6,6,5,1,83.33%,16.67%
20260127,09,朱光宁,3741,石頭小說3,22396,MW_置底_石頭小說3,,,,98,98,58,40,59.18%,40.82%
20260127,09,朱光宁,3741,石頭小說3,22398,CF_336 x 280 banner_石頭小說3_cpc1.67,,,,"1,454","1,452",795,657,54.75%,45.25%
20260127,09,朱光宁,3741,石頭小說3,22399,CF_320 x 480 橫幅_石頭小說3,,,,18,18,12,6,66.67%,33.33%
20260127,09,闇碼科技股份有限公司,3068,限時圖片-imgus,22406,MW_置底_imgus,antifroud,,,32,32,32,0,100.00%,0.00%
20260127,09,第一網站股份有限公司,2783,漫畫櫃manhuagui,22443,MW_置底_manhuagui,antifroud,,,"17,145","17,145","15,646","1,499",91.26%,8.74%
20260127,09,艾得基客行銷顧問股份有限公司,3490,太報,22495,MW_300x250 BANNER_太報_CPM5,,知名媒體,子聯播網,12,12,12,0,100.00%,0.00%
20260127,09,艾得基客行銷顧問股份有限公司,2689,Basketball Top5,22498,MW_300x250 Banner_Basketball TOP5_CPM5,,,子聯播網,"1,065","1,065","1,058",7,99.34%,0.66%
20260127,09,艾得基客行銷顧問股份有限公司,2578,鉅亨網,22507,MW_300x250_鉅亨網_直播用BN-1,,知名媒體,子聯播網,849,849,825,24,97.17%,2.83%
20260127,09,艾得基客行銷顧問股份有限公司,3752,ＭoneyDJ,22514,MW_文中創意320x480_MoneyDJ,antifroud,知名媒體,,88,88,77,11,87.50%,12.50%
20260127,09,艾得基客行銷顧問股份有限公司,2084,經濟日報,22517,MW_置底創意(非展開)_經濟日報,,知名媒體,,6,6,5,1,83.33%,16.67%
20260127,09,李承翰-webptt,718,Web批踢踢(RWD),2284,MW-蓋板_文中_Web批踢踢,antifroud,,,25,25,19,6,76.00%,24.00%
20260127,09,麥智維,999,動漫戲說,3543,CF-728*90-內文上方-動漫戲說,antifroud,,,453,453,311,142,68.65%,31.35%
20260127,09,肖偉彬,1287,紅櫻桃小說書庫,4678,CF-內文上方-300*250-紅櫻桃小說書庫,,,,20,20,15,5,75.00%,25.00%
20260127,09,肖偉彬,1287,紅櫻桃小說書庫,4717,MW_文中創意300x250_紅櫻桃小說書庫,,,,6,6,4,2,66.67%,33.33%
20260127,09,技達創意資訊有限公司,1299,泰好網,4733,CF-300*250-內文下方-泰好網,,,,6,6,6,0,100.00%,0.00%
20260127,09,陈晋福,1367,電視超人,4997,CF-300X250-電視超人,,,,6,6,3,3,50.00%,50.00%
20260127,09,台灣時報社股份有限公司,1665,台灣時報電子報,6263,CF-300X600-右側通欄-台灣時報電子報,,,,6,6,6,0,100.00%,0.00%
20260127,09,精鏡傳媒股份有限公司,1060,鏡週刊,8246,MW_文中創意320x480_鏡週刊,,知名媒體,,6,6,6,0,100.00%,0.00%
20260127,09,精鏡傳媒股份有限公司,1060,鏡週刊,8250,MW_置底創意(非展開)_鏡週刊,,知名媒體,,12,12,12,0,100.00%,0.00%
20260127,09,巧克科技新媒體股份有限公司,2127,LINE TV_Banner-exchange,8576,CF_336x280_戲劇-右側好康資訊下方_LINE TV-exchange,,知名媒體,,45,45,42,3,93.33%,6.67%
20260127,09,巧克科技新媒體股份有限公司,2127,LINE TV_Banner-exchange,8577,CF_336x280_戲劇-右側好康資訊上方_LINE TV-exchange,,知名媒體,,90,90,79,11,87.78%,12.22%
20260127,09,鳳梨傳媒股份有限公司,2190,民視新聞網-Exchange,8862,CF_970X90_分類新聞內頁上方_民視新聞(MCM),,知名媒體,,12,12,10,2,83.33%,16.67%
20260127,09,時報資訊股份有限公司,2335,中時電子報_2019,9887,MW-置底創意(非展開)中時電子報_2019,,知名媒體,,"3,326","3,326","3,228",98,97.05%,2.95%
20260127,10,英屬維京群島商浩美數位有限公司台灣分公司,2315,Teepr亮新聞-exchange,10012,CF_336x280Banner_Teepr亮新聞-exchange,,知名媒體,,758,758,726,32,95.78%,4.22%
20260127,10,第一網站股份有限公司,2235,線上英漢字典(cdict),10549,CF_300x250_cdict,,,,6,6,4,2,66.67%,33.33%
20260127,10,昱得資訊工作室,2528,數位書香,11080,CF_728x90_首頁上方_數位書香,antifroud,,,8,8,0,8,0.00%,100.00%
20260127,10,昱得資訊工作室,2528,數位書香,11081,CF_160x600_首頁右側_數位書香,antifroud,,,111,111,100,11,90.09%,9.91%
20260127,10,第一網站股份有限公司,2518,麻辣家族討論區(twbts),11082,CF-728X90-twbts,antifroud,,,"1,356","1,356","1,343",13,99.04%,0.96%
20260127,10,第一網站股份有限公司,2540,risu短網址,11260,MW-300X250-MB_page_left-risu,,知名媒體,,"1,673","1,673","1,651",22,98.68%,1.32%
20260127,10,第一網站股份有限公司,2492,ttshow,11273,MW-300X250-ttshow,,知名媒體,,18,18,17,1,94.44%,5.56%
20260127,10,第一網站股份有限公司,2601,Meme梗圖倉庫,11443,CF-336X280-meme,,,,"1,337","1,337","1,232",105,92.15%,7.85%
20260127,10,第一網站股份有限公司,2540,risu短網址,11978,MW_變形蓋版_risu短網址,,知名媒體,,18,18,18,0,100.00%,0.00%
20260127,10,第一網站股份有限公司,2540,risu短網址,11979,MW_置底創意_risu短網址(IOS),,知名媒體,,12,12,12,0,100.00%,0.00%
20260127,10,艾得基客行銷顧問股份有限公司,2578,鉅亨網,12070,MW_320x480_文中創意_鉅亨網,,知名媒體,,"9,462","9,462","9,212",250,97.36%,2.64%
20260127,10,時報資訊股份有限公司,2770,中時電子報_HB,12559,CF_300x250_右側互動看版_中時電子報_HB,,知名媒體,,"1,862","1,862","1,605",257,86.20%,13.80%
20260127,10,時報資訊股份有限公司,2770,中時電子報_HB,12560,CF_336x280_文中看板_中時電子報_HB,,知名媒體,,"1,796","1,796","1,549",247,86.25%,13.75%
20260127,10,時報資訊股份有限公司,2770,中時電子報_HB,12561,MW_300x250_內頁TOP Banner_中時電子報_HB,antifroud,知名媒體,,"8,491","8,491","8,042",449,94.71%,5.29%
20260127,10,第一網站股份有限公司,2768,czbooks,12570,CF_728x90_banner_czbooks,,,,"3,076","3,076","2,224",852,72.30%,27.70%
20260127,10,第一網站股份有限公司,2768,czbooks,12571,CF-300x600_Banner_czbooks,,,,"1,295","1,295",706,589,54.52%,45.48%
20260127,10,鳳梨傳媒股份有限公司,2190,民視新聞網-Exchange,12579,CF_300x250_右側第一塊_民視新聞網-Exchange(RWD)(MCM),,知名媒體,,899,899,862,37,95.88%,4.12%
20260127,10,鳳梨傳媒股份有限公司,2190,民視新聞網-Exchange,12580,CF_300x250_內文文中左側_民視新聞網-Exchange(RWD)(MCM),,知名媒體,,994,994,915,79,92.05%,7.95%
20260127,10,第一網站股份有限公司,2783,漫畫櫃manhuagui,12676,CF_728X90_manhuagui,antifroud,,,"35,813","35,813","28,251","7,562",78.88%,21.12%
20260127,10,艾得基客行銷顧問股份有限公司,2635,工商時報,12761,MW_320x480_文中創意_工商時報new,,知名媒體,,66,66,61,5,92.42%,7.58%
20260127,10,第一網站股份有限公司,2801,damanwoo,12868,CF-300x250_Banner_damanwoo_大人物,,,,178,178,171,7,96.07%,3.93%
20260127,10,第一網站股份有限公司,2820,星座好朋友(horofriend88),12966,MW_320x100_horofriend88,antifroud,,,18,18,18,0,100.00%,0.00%
20260127,10,第一網站股份有限公司,2836,vivi01,13032,MW_置底創意_vivi01 ViVi視頻,,,,6,6,6,0,100.00%,0.00%
20260127,10,第一網站股份有限公司,2838,mycard,13041,MW_320x480_加倍mycard,,,,58,58,0,58,0.00%,100.00%
20260127,10,第一網站股份有限公司,2862,Manhuaren,13254,MW_320x100_banner_manhuaren,,,,6,6,6,0,100.00%,0.00%
20260127,10,和運租車股份有限公司,2878,abc好車網,13368,CF_970x90_物件頁下方_abc好車網,,知名媒體,,6,6,3,3,50.00%,50.00%
20260127,10,曾憲敏,202,85小說網,13445,MW_336X280_全量1_85小說網,,,,265,265,199,66,75.09%,24.91%
20260127,10,曾憲敏,202,85小說網,13446,MW_336X280_全量2_85小說網,,,,"1,909","1,909","1,455",454,76.22%,23.78%
20260127,10,第一網站股份有限公司,2768,czbooks,13481,MW_300x250_banner_czbooks,antifroud,,子聯播網,"40,980","40,980","23,348","17,632",56.97%,43.03%
20260127,10,第一網站股份有限公司,2768,czbooks,13482,(子)CF_300x600_banner_czbooks(限時段),,,子聯播網,132,132,90,42,68.18%,31.82%
20260127,10,第一網站股份有限公司,2768,czbooks,13483,(子)CF_970x250_banner_czbooks(限時段),,,子聯播網,192,192,118,74,61.46%,38.54%
20260127,10,第一網站股份有限公司,2910,clickme,13548,(子)CF_300x250_banner_clickme(一般),,,子聯播網,325,325,244,81,75.08%,24.92%
20260127,10,第一網站股份有限公司,2910,clickme,13549,CF_300x250_banner_clickme(一般),,,,693,693,558,135,80.52%,19.48%
20260127,10,第一網站股份有限公司,2916,KiKiNote,13576,(子)CF_300x250_banner_kikinote,,知名媒體,子聯播網,"1,022","1,022",957,65,93.64%,6.36%
20260127,10,闇碼科技股份有限公司,2992,縮短網址產生器-reurl-exchange,13848,CF_300x250_轉址失敗_最右邊_reurl,,知名媒體,,26,26,5,21,19.23%,80.77%
20260127,10,闇碼科技股份有限公司,2992,縮短網址產生器-reurl-exchange,13856,CF_300x250_轉址失敗頁第二塊_reurl,,知名媒體,,16,16,0,16,0.00%,100.00%
20260127,10,闇碼科技股份有限公司,2992,縮短網址產生器-reurl-exchange,13861,CF_300x250_網址下方右側(PB)_reurl,,知名媒體,,8,8,8,0,100.00%,0.00%
20260127,10,第一網站股份有限公司,2768,czbooks,13903,(子)CF_300x250_banner_czbooks(直播),antifroud,,子聯播網,"5,382","5,382","3,238","2,144",60.16%,39.84%
20260127,10,第一網站股份有限公司,2768,czbooks,14036,MW_320x480_CZBOOKS,antifroud,,,130,130,70,60,53.85%,46.15%
20260127,10,陳人鳳,480,飛格寵物家族_PC,1407,CF-728X90_上方通欄_飛格寵物家族,,,,19,19,13,6,68.42%,31.58%
20260127,10,陳人鳳,480,飛格寵物家族_PC,1408,CF-300X250_內文_飛格寵物家族,,,,62,62,36,26,58.06%,41.94%
20260127,10,飛凡傳播股份有限公司,1921,非凡新聞台-exchange,14188,MW_300x250_內文上方_非凡新聞-exchange,antifroud,知名媒體,,18,18,0,18,0.00%,100.00%
20260127,10,闇碼科技股份有限公司,3048,縮短網址產生器-reurl,14210,MW_文中創意300x250_縮短網址產生器-reurl,,知名媒體,,379,379,159,220,41.95%,58.05%
20260127,10,巨思文化股份有限公司,3052,經理人_HB,14238,MW_文章結束第一塊_300x250_經理人-HB,,知名媒體,,18,18,16,2,88.89%,11.11%
20260127,10,巨思文化股份有限公司,3052,經理人_HB,14241,MW_300x250_內文下方_經理人-HB,,知名媒體,,18,18,16,2,88.89%,11.11%
20260127,10,巨思文化股份有限公司,3053,數位時代_HB,14242,CF_300x250_內文下方左側_數位時代-HB,,知名媒體,,32,32,30,2,93.75%,6.25%
20260127,10,巨思文化股份有限公司,3053,數位時代_HB,14243,CF_300x250_內文下方右側_數位時代-HB,,知名媒體,,32,32,30,2,93.75%,6.25%
20260127,10,巨思文化股份有限公司,3053,數位時代_HB,14244,MW_300x250_文中第四塊_數位時代-HB,,知名媒體,,6,6,6,0,100.00%,0.00%
20260127,10,巨思文化股份有限公司,3053,數位時代_HB,14246,MW_300x250_文章結束第一塊_數位時代-HB,,知名媒體,,14,14,14,0,100.00%,0.00%
20260127,10,富盈數據股份有限公司,3059,塔科女子,14258,CF_336x280_全網_塔科女子,,知名媒體,,131,131,127,4,96.95%,3.05%
20260127,10,CBROOT LTD,3003,包子漫畫-exchange,14291,MW_300x250_蓋板(PB)_包子漫畫,,,,297,297,245,52,82.49%,17.51%
20260127,10,朱光宁,3152,石頭小說-exchange,14472,MW_336x280_Banner_石頭小說,,,,"2,883","2,883","1,757","1,126",60.94%,39.06%
20260127,10,朱光宁,3149,稷下書院-exchange,14748,MW_320x100_置底(PB)_稷下書院,,,,"21,136","21,136","10,751","10,385",50.87%,49.13%
20260127,10,巨思文化股份有限公司,3053,數位時代_HB,14764,MW_置底創意_(非展開)_數位時代_HB,,知名媒體,,260,260,250,10,96.15%,3.85%
20260127,10,中天電視股份有限公司,3282,中天新聞網-exchange,14980,CF_970x250_內頁_PC置頂橫幅-中天新聞網-exchange,,知名媒體,,24,24,19,5,79.17%,20.83%
20260127,10,曾憲敏,3327,85小說網_創意,15227,MW-300X250_85小說網_隨身影音PB,,,,12,12,9,3,75.00%,25.00%
20260127,10,曾憲敏,3327,85小說網_創意,15228,MW-創意-85小說網,,,,387,387,280,107,72.35%,27.65%
20260127,10,和運租車股份有限公司,2878,abc好車網,15249,CF_300x250_搜尋頁右側_abc好車網,,知名媒體,,6,6,5,1,83.33%,16.67%
20260127,10,千晶文化事業股份有限公司,3336,Beauty 美人圈,15254,MW_置底創意(非展開)_ Beauty 美人圈,,知名媒體,,"1,141","1,141","1,130",11,99.04%,0.96%
20260127,10,中天電視股份有限公司,3282,中天新聞網-exchange,15859,CF_336x280_內頁_PC右側互動看板B-中天新聞網-exchange,,知名媒體,,286,286,258,28,90.21%,9.79%
20260127,10,CBROOT LTD,3352,西瓜卡通-exchange,15970,CF_160x600_影音內容_西瓜卡通-exchange,,,,120,120,107,13,89.17%,10.83%
20260127,10,時報資訊股份有限公司,2817,旺得富,16908,CF_970x250_MiddleBanner_旺得富,,知名媒體,,6,6,4,2,66.67%,33.33%
20260127,10,時報資訊股份有限公司,2817,旺得富,16911,CF_300x250_Billboard_2nd_旺得富,,知名媒體,,20,20,20,0,100.00%,0.00%
20260127,10,朱光宁,3360,提莫書屋-exchange,16957,MW_336x280banner_提莫書屋_exchange,,,,"14,330","14,327","10,274","4,053",71.71%,28.29%
20260127,10,朱光宁,3361,提莫書屋-mobile,16958,MW_置底創意_提莫書屋-mobile,,,,24,24,12,12,50.00%,50.00%
20260127,10,朱光宁,3361,提莫書屋-mobile,16959,MW_320x480_文中創意_提莫書屋-mobile,,,,36,36,30,6,83.33%,16.67%
20260127,10,欣發現股份有限公司,3365,Hami任務牆-mobile,16969,MW_置底創意_Hami任務牆,,知名媒體,,366,366,319,47,87.16%,12.84%
20260127,10,欣發現股份有限公司,3364,女子學-mobile,16972,MW_置底創意_女子學,antifroud,,,607,607,588,19,96.87%,3.13%
20260127,10,欣發現股份有限公司,3363,大人物-mobile,16973,MW_置底創意_大人物,,知名媒體,,174,174,139,35,79.89%,20.11%
20260127,10,欣發現股份有限公司,3362,妞新聞-mobile,16974,MW_置底創意_妞新聞,,知名媒體,,6,6,6,0,100.00%,0.00%
20260127,10,第一網站股份有限公司,2783,漫畫櫃manhuagui,17027,MW_320x480_蓋版_漫畫櫃manhuagui,,,,548,548,493,55,89.96%,10.04%
20260127,10,艾得基客行銷顧問股份有限公司,3373,良醫健康網,17092,MW_置底創意_良醫健康網,,知名媒體,,140,140,127,13,90.71%,9.29%
20260127,10,詠勝科技有限公司,3385,Mobile01_HB,17174,CF_970x250_超級橫幅_置底_Mobile01_HB,,知名媒體,,6,6,6,0,100.00%,0.00%
20260127,10,詠勝科技有限公司,3385,Mobile01_HB,17175,CF_970x90_橫幅Banner_Mobile01_HB,,知名媒體,,"1,516","1,516",917,599,60.49%,39.51%
20260127,10,詠勝科技有限公司,3385,Mobile01_HB,17176,CF_728x90_內頁橫幅Banner_7F_Mobile01_HB,,知名媒體,,48,48,32,16,66.67%,33.33%
20260127,10,詠勝科技有限公司,3385,Mobile01_HB,17178,CF_300x250_頻道頁_大看板_Mobile01_HB,,知名媒體,,51,51,38,13,74.51%,25.49%
20260127,10,詠勝科技有限公司,3385,Mobile01_HB,17179,CF_300x250_熱門大看板_Mobile01_HB,,知名媒體,,"1,829","1,829","1,108",721,60.58%,39.42%
20260127,10,詠勝科技有限公司,3385,Mobile01_HB,17180,CF_300x250_置底看板左_Mobile01_HB,,知名媒體,,703,703,482,221,68.56%,31.44%
20260127,10,詠勝科技有限公司,3385,Mobile01_HB,17181,CF_300x250_置底看板中_Mobile01_HB,,知名媒體,,698,698,476,222,68.19%,31.81%
20260127,10,詠勝科技有限公司,3385,Mobile01_HB,17182,CF_300x250_置底看板右_Mobile01_HB,,知名媒體,,6,6,3,3,50.00%,50.00%
20260127,10,詠勝科技有限公司,3385,Mobile01_HB,17183,CF_300x600_大摩天_Mobile01_HB,,知名媒體,,898,898,568,330,63.25%,36.75%
20260127,10,詠勝科技有限公司,3385,Mobile01_HB,17195,CF_300x600_特殊大摩天_Mobile01_HB,,知名媒體,,12,12,10,2,83.33%,16.67%
20260127,10,詠勝科技有限公司,3385,Mobile01_HB,17196,CF_160x600_門神_right_Mobile01_HB,,知名媒體,,299,299,172,127,57.53%,42.47%
20260127,10,詠勝科技有限公司,3385,Mobile01_HB,17197,CF_160x600_門神_left_Mobile01_HB,,知名媒體,,293,293,173,120,59.04%,40.96%
