日期,小時,供應商名稱,網站,網站名稱,版位編號,版位名稱,antifroud,知名媒體,子聯播網,Total Tracked Ads,Reduced Value Inventory (RVI) Ads,Incentivized Browsing (RVI) Ads,Proxy Server (RVI) Ads,seeThrough Ads,Invisible URL Ads,Total Eligible Ads for Site Quality,% Reduced Value Inventory (RVI) Ads,% seeThrough Ads,Invisible URL rate,% Incentivized Browsing (RVI) Ads,% Proxy Server (RVI) Ads
20260126,17,朱光宁,3741,石頭小說3,22396,MW_置底_石頭小說3,,,,492,160,0,160,377,0,492,32.52%,76.63%,0.00%,0.00%,32.52%
20260126,17,朱光宁,3741,石頭小說3,22398,CF_336 x 280 banner_石頭小說3_cpc1.67,,,,696,12,0,12,689,0,696,1.72%,98.99%,0.00%,0.00%,1.72%
20260126,17,朱光宁,3741,石頭小說3,22399,CF_320 x 480 橫幅_石頭小說3,,,,318,125,0,125,223,0,318,39.31%,70.13%,0.00%,0.00%,39.31%
20260126,17,艾得基客行銷顧問股份有限公司,2825,科技紫薇,22403,MW_蓋版_科技紫微,,,,18,8,0,8,10,0,18,44.44%,55.56%,0.00%,0.00%,44.44%
20260126,17,艾得基客行銷顧問股份有限公司,3724,上報,22405,MW_蓋版_上報,,知名媒體,,113,12,0,12,84,0,113,10.62%,74.34%,0.00%,0.00%,10.62%
20260126,17,闇碼科技股份有限公司,3068,限時圖片-imgus,22406,MW_置底_imgus,antifroud,,,166,0,0,0,107,0,166,0.00%,64.46%,0.00%,0.00%,0.00%
20260126,17,第一網站股份有限公司,2783,漫畫櫃manhuagui,22443,MW_置底_manhuagui,antifroud,,,"49,208","12,644",0,"12,644","37,517",0,49208,25.70%,76.24%,0.00%,0.00%,25.70%
20260126,17,艾得基客行銷顧問股份有限公司,3490,太報,22495,MW_300x250 BANNER_太報_CPM5,,知名媒體,子聯播網,24,2,0,2,16,0,24,8.33%,66.67%,0.00%,0.00%,8.33%
20260126,17,艾得基客行銷顧問股份有限公司,2689,Basketball Top5,22498,MW_300x250 Banner_Basketball TOP5_CPM5,,,子聯播網,479,6,0,6,286,0,479,1.25%,59.71%,0.00%,0.00%,1.25%
20260126,17,艾得基客行銷顧問股份有限公司,2578,鉅亨網,22507,MW_300x250_鉅亨網_直播用BN-1,,知名媒體,子聯播網,"2,808",102,0,102,"2,337",0,2808,3.63%,83.23%,0.00%,0.00%,3.63%
20260126,17,艾得基客行銷顧問股份有限公司,3752,ＭoneyDJ,22514,MW_文中創意320x480_MoneyDJ,antifroud,知名媒體,,26,2,0,2,20,0,26,7.69%,76.92%,0.00%,0.00%,7.69%
20260126,17,艾得基客行銷顧問股份有限公司,3752,ＭoneyDJ,22515,MW_300x250 BANNER_MoneyDJ,antifroud,知名媒體,,6,0,0,0,4,0,6,0.00%,66.67%,0.00%,0.00%,0.00%
20260126,17,艾得基客行銷顧問股份有限公司,3373,良醫健康網,22732,MW_300x250_良醫健康網,,知名媒體,,58,30,0,30,40,0,58,51.72%,68.97%,0.00%,0.00%,51.72%
20260126,17,李承翰-webptt,718,Web批踢踢(RWD),2284,MW-蓋板_文中_Web批踢踢,antifroud,,,18,0,0,0,18,0,18,0.00%,100.00%,0.00%,0.00%,0.00%
20260126,17,麥智維,999,動漫戲說,3543,CF-728*90-內文上方-動漫戲說,antifroud,,,62,6,0,6,59,0,62,9.68%,95.16%,0.00%,0.00%,9.68%
20260126,17,肖偉彬,1287,紅櫻桃小說書庫,4678,CF-內文上方-300*250-紅櫻桃小說書庫,,,,26,16,0,16,16,0,26,61.54%,61.54%,0.00%,0.00%,61.54%
20260126,17,技達創意資訊有限公司,1299,泰好網,4733,CF-300*250-內文下方-泰好網,,,,30,0,0,0,30,0,30,0.00%,100.00%,0.00%,0.00%,0.00%
20260126,17,技達創意資訊有限公司,1299,泰好網,4734,MW-320*100-首頁、內文上方-泰好網,,,,18,0,0,0,18,0,18,0.00%,100.00%,0.00%,0.00%,0.00%
20260126,17,陈晋福,1367,電視超人,4997,CF-300X250-電視超人,,,,20,0,0,0,20,0,20,0.00%,100.00%,0.00%,0.00%,0.00%
20260126,17,麥智維,999,動漫戲說,6069,CF-300*250-首頁-動漫戲說,,,,38,6,0,6,38,0,38,15.79%,100.00%,0.00%,0.00%,15.79%
20260126,17,全曜財經資訊股份有限公司,1902,Cmoney-Mobile,7293,MW_置底創意(非展開)_Cmoney,antifroud,知名媒體,,6,0,0,0,5,0,6,0.00%,83.33%,0.00%,0.00%,0.00%
20260126,17,精鏡傳媒股份有限公司,1060,鏡週刊,8250,MW_置底創意(非展開)_鏡週刊,,知名媒體,,148,0,0,0,146,0,148,0.00%,98.65%,0.00%,0.00%,0.00%
20260126,17,臺灣電視事業股份有限公司,52,台視,8313,PC-300x250_內文第一塊_台視財經,,知名媒體,,6,0,0,0,6,0,6,0.00%,100.00%,0.00%,0.00%,0.00%
20260126,17,布林遊國際有限公司,1692,Bring You,8393,CF-300X250-上方通欄右側_BringYou,,知名媒體,,12,0,0,0,12,0,12,0.00%,100.00%,0.00%,0.00%,0.00%
20260126,17,巧克科技新媒體股份有限公司,2127,LINE TV_Banner-exchange,8576,CF_336x280_戲劇-右側好康資訊下方_LINE TV-exchange,,知名媒體,,12,2,0,2,11,0,12,16.67%,91.67%,0.00%,0.00%,16.67%
20260126,17,巧克科技新媒體股份有限公司,2127,LINE TV_Banner-exchange,8577,CF_336x280_戲劇-右側好康資訊上方_LINE TV-exchange,,知名媒體,,56,2,0,2,55,0,56,3.57%,98.21%,0.00%,0.00%,3.57%
20260126,17,鳳梨傳媒股份有限公司,2190,民視新聞網-Exchange,8862,CF_970X90_分類新聞內頁上方_民視新聞(MCM),,知名媒體,,25,0,0,0,25,0,25,0.00%,100.00%,0.00%,0.00%,0.00%
20260126,17,見聞科技有限公司,2251,就是節目表,9233,MW-300x250-節目表文中-就是節目表,,,,6,0,0,0,6,0,6,0.00%,100.00%,0.00%,0.00%,0.00%
20260126,17,巧克科技新媒體股份有限公司,2127,LINE TV_Banner-exchange,9788,CF_970x250_首頁-戲劇列表第一塊_LINE TV-exchange,,知名媒體,,6,4,0,4,6,0,6,66.67%,100.00%,0.00%,0.00%,66.67%
20260126,18,愛七桃有限公司,2152,寶可夢資訊站,10008,MW-320X100-進入道館功能框下方-寶可夢資訊站,,,,18,2,0,2,16,0,18,11.11%,88.89%,0.00%,0.00%,11.11%
20260126,18,英屬維京群島商浩美數位有限公司台灣分公司,2315,Teepr亮新聞-exchange,10012,CF_336x280Banner_Teepr亮新聞-exchange,,知名媒體,,469,4,0,4,339,0,469,0.85%,72.28%,0.00%,0.00%,0.85%
20260126,18,昱得資訊工作室,2528,數位書香,11080,CF_728x90_首頁上方_數位書香,antifroud,,,50,0,0,0,50,0,50,0.00%,100.00%,0.00%,0.00%,0.00%
20260126,18,昱得資訊工作室,2528,數位書香,11081,CF_160x600_首頁右側_數位書香,antifroud,,,563,0,0,0,563,0,563,0.00%,100.00%,0.00%,0.00%,0.00%
20260126,18,第一網站股份有限公司,2518,麻辣家族討論區(twbts),11082,CF-728X90-twbts,antifroud,,,211,0,0,0,211,0,211,0.00%,100.00%,0.00%,0.00%,0.00%
20260126,18,第一網站股份有限公司,2601,Meme梗圖倉庫,11443,CF-336X280-meme,,,,332,25,0,25,311,0,332,7.53%,93.67%,0.00%,0.00%,7.53%
20260126,18,第一網站股份有限公司,2540,risu短網址,12496,CF_300x250_popup(直播) _risu短網址,antifroud,知名媒體,,24,0,0,0,24,0,24,0.00%,100.00%,0.00%,0.00%,0.00%
20260126,18,時報資訊股份有限公司,2770,中時電子報_HB,12559,CF_300x250_右側互動看版_中時電子報_HB,,知名媒體,,302,21,0,21,287,0,302,6.95%,95.03%,0.00%,0.00%,6.95%
20260126,18,時報資訊股份有限公司,2770,中時電子報_HB,12560,CF_336x280_文中看板_中時電子報_HB,,知名媒體,,272,18,0,18,260,0,272,6.62%,95.59%,0.00%,0.00%,6.62%
20260126,18,時報資訊股份有限公司,2770,中時電子報_HB,12561,MW_300x250_內頁TOP Banner_中時電子報_HB,antifroud,知名媒體,,"7,632",897,0,897,"6,121",0,7632,11.75%,80.20%,0.00%,0.00%,11.75%
20260126,18,第一網站股份有限公司,2768,czbooks,12570,CF_728x90_banner_czbooks,,,,"1,169",192,0,192,"1,020",0,1169,16.42%,87.25%,0.00%,0.00%,16.42%
20260126,18,第一網站股份有限公司,2768,czbooks,12571,CF-300x600_Banner_czbooks,,,,254,0,0,0,126,0,254,0.00%,49.61%,0.00%,0.00%,0.00%
20260126,18,鳳梨傳媒股份有限公司,2190,民視新聞網-Exchange,12579,CF_300x250_右側第一塊_民視新聞網-Exchange(RWD)(MCM),,知名媒體,,"3,465",137,0,137,"2,672",0,3465,3.95%,77.11%,0.00%,0.00%,3.95%
20260126,18,鳳梨傳媒股份有限公司,2190,民視新聞網-Exchange,12580,CF_300x250_內文文中左側_民視新聞網-Exchange(RWD)(MCM),,知名媒體,,"3,530",161,0,161,"2,781",0,3530,4.56%,78.78%,0.00%,0.00%,4.56%
20260126,18,第一網站股份有限公司,2783,漫畫櫃manhuagui,12676,CF_728X90_manhuagui,antifroud,,,"4,691",531,0,531,"4,320",0,4691,11.32%,92.09%,0.00%,0.00%,11.32%
20260126,18,艾得基客行銷顧問股份有限公司,2635,工商時報,12761,MW_320x480_文中創意_工商時報new,,知名媒體,,161,18,0,18,125,0,161,11.18%,77.64%,0.00%,0.00%,11.18%
20260126,18,第一網站股份有限公司,2801,damanwoo,12868,CF-300x250_Banner_damanwoo_大人物,,,,28,0,0,0,28,0,28,0.00%,100.00%,0.00%,0.00%,0.00%
20260126,18,永悅健康股份有限公司,2813,早安樂活,12927,MW_置底創意(非展開)_早安樂活,,知名媒體,,66,2,0,2,55,0,66,3.03%,83.33%,0.00%,0.00%,3.03%
20260126,18,第一網站股份有限公司,2820,星座好朋友(horofriend88),12966,MW_320x100_horofriend88,antifroud,,,30,0,0,0,24,0,30,0.00%,80.00%,0.00%,0.00%,0.00%
20260126,18,第一網站股份有限公司,2836,vivi01,13032,MW_置底創意_vivi01 ViVi視頻,,,,12,0,0,0,11,0,12,0.00%,91.67%,0.00%,0.00%,0.00%
20260126,18,第一網站股份有限公司,2838,mycard,13041,MW_320x480_加倍mycard,,,,645,0,0,0,645,0,645,0.00%,100.00%,0.00%,0.00%,0.00%
20260126,18,東森電視事業股份有限公司,2014,東森新聞網,13162,MW_置底創意(展開)_東森新聞網,antifroud,知名媒體,,359,10,0,10,215,0,359,2.79%,59.89%,0.00%,0.00%,2.79%
20260126,18,譚謹恩,2885,Mr. & Mrs. Diary-exchange,13403,CF_728x90_內文上方_ Mr. & Mrs. Diary-exchange,,,,6,0,0,0,6,0,6,0.00%,100.00%,0.00%,0.00%,0.00%
20260126,18,譚謹恩,2885,Mr. & Mrs. Diary-exchange,13405,CF_970x250_內文文中_Mr. & Mrs. Diary-exchange,,,,6,0,0,0,6,0,6,0.00%,100.00%,0.00%,0.00%,0.00%
20260126,18,曾憲敏,202,85小說網,13445,MW_336X280_全量1_85小說網,,,,527,152,0,152,409,0,527,28.84%,77.61%,0.00%,0.00%,28.84%
20260126,18,曾憲敏,202,85小說網,13446,MW_336X280_全量2_85小說網,,,,"4,380","1,306",0,"1,306","3,353",0,4380,29.82%,76.55%,0.00%,0.00%,29.82%
20260126,18,第一網站股份有限公司,2768,czbooks,13481,MW_300x250_banner_czbooks,antifroud,,子聯播網,"2,100",507,0,507,"1,624",0,2100,24.14%,77.33%,0.00%,0.00%,24.14%
20260126,18,第一網站股份有限公司,2910,clickme,13549,CF_300x250_banner_clickme(一般),,,,587,85,0,85,472,0,587,14.48%,80.41%,0.00%,0.00%,14.48%
20260126,18,闇碼科技股份有限公司,2992,縮短網址產生器-reurl-exchange,13848,CF_300x250_轉址失敗_最右邊_reurl,,知名媒體,,6,0,0,0,6,0,6,0.00%,100.00%,0.00%,0.00%,0.00%
20260126,18,闇碼科技股份有限公司,2992,縮短網址產生器-reurl-exchange,13856,CF_300x250_轉址失敗頁第二塊_reurl,,知名媒體,,6,0,0,0,6,0,6,0.00%,100.00%,0.00%,0.00%,0.00%
20260126,18,闇碼科技股份有限公司,2992,縮短網址產生器-reurl-exchange,13860,CF_300x250_網址下方右側_reurl,,知名媒體,,6,0,0,0,3,0,6,0.00%,50.00%,0.00%,0.00%,0.00%
20260126,18,闇碼科技股份有限公司,2992,縮短網址產生器-reurl-exchange,13861,CF_300x250_網址下方右側(PB)_reurl,,知名媒體,,35,0,0,0,29,0,35,0.00%,82.86%,0.00%,0.00%,0.00%
20260126,18,第一網站股份有限公司,2768,czbooks,13903,(子)CF_300x250_banner_czbooks(直播),antifroud,,子聯播網,"191,916","27,933",0,"27,933","184,684",0,191916,14.55%,96.23%,0.00%,0.00%,14.55%
20260126,18,第一網站股份有限公司,2783,漫畫櫃manhuagui,13904,(子)CF_300x250_banner_manhuagui(直播),antifroud,,子聯播網,"2,511",34,0,34,"2,497",0,2511,1.35%,99.44%,0.00%,0.00%,1.35%
20260126,18,第一網站股份有限公司,2768,czbooks,14036,MW_320x480_CZBOOKS,antifroud,,,50,8,0,8,43,0,50,16.00%,86.00%,0.00%,0.00%,16.00%
20260126,18,陳人鳳,480,飛格寵物家族_PC,1407,CF-728X90_上方通欄_飛格寵物家族,,,,38,0,0,0,38,0,38,0.00%,100.00%,0.00%,0.00%,0.00%
20260126,18,陳人鳳,480,飛格寵物家族_PC,1408,CF-300X250_內文_飛格寵物家族,,,,42,0,0,0,39,0,42,0.00%,92.86%,0.00%,0.00%,0.00%
20260126,18,東森電視事業股份有限公司,2014,東森新聞網,14097,MW_蓋版_東森新聞網,,知名媒體,,"1,910",28,0,28,"1,294",0,1910,1.47%,67.75%,0.00%,0.00%,1.47%
20260126,18,闇碼科技股份有限公司,3048,縮短網址產生器-reurl,14210,MW_文中創意300x250_縮短網址產生器-reurl,,知名媒體,,156,7,0,7,115,0,156,4.49%,73.72%,0.00%,0.00%,4.49%
20260126,18,巨思文化股份有限公司,3052,經理人_HB,14238,MW_文章結束第一塊_300x250_經理人-HB,,知名媒體,,26,2,0,2,18,0,26,7.69%,69.23%,0.00%,0.00%,7.69%
20260126,18,巨思文化股份有限公司,3052,經理人_HB,14241,MW_300x250_內文下方_經理人-HB,,知名媒體,,26,2,0,2,18,0,26,7.69%,69.23%,0.00%,0.00%,7.69%
20260126,18,巨思文化股份有限公司,3053,數位時代_HB,14242,CF_300x250_內文下方左側_數位時代-HB,,知名媒體,,7,0,0,0,7,0,7,0.00%,100.00%,0.00%,0.00%,0.00%
20260126,18,巨思文化股份有限公司,3053,數位時代_HB,14243,CF_300x250_內文下方右側_數位時代-HB,,知名媒體,,7,0,0,0,7,0,7,0.00%,100.00%,0.00%,0.00%,0.00%
20260126,18,巨思文化股份有限公司,3053,數位時代_HB,14244,MW_300x250_文中第四塊_數位時代-HB,,知名媒體,,20,10,0,10,14,0,20,50.00%,70.00%,0.00%,0.00%,50.00%
20260126,18,巨思文化股份有限公司,3053,數位時代_HB,14246,MW_300x250_文章結束第一塊_數位時代-HB,,知名媒體,,24,10,0,10,19,0,24,41.67%,79.17%,0.00%,0.00%,41.67%
20260126,18,富盈數據股份有限公司,3059,塔科女子,14258,CF_336x280_全網_塔科女子,,知名媒體,,102,15,0,15,70,0,102,14.71%,68.63%,0.00%,0.00%,14.71%
20260126,18,CBROOT LTD,3003,包子漫畫-exchange,14291,MW_300x250_蓋板(PB)_包子漫畫,,,,83,37,0,37,51,0,83,44.58%,61.45%,0.00%,0.00%,44.58%
20260126,18,朱光宁,3268,稷下書院-mobile,14737,MW_置底創意(非展開)_稷下書院-mobile,,,,14,2,0,2,10,0,14,14.29%,71.43%,0.00%,0.00%,14.29%
20260126,18,朱光宁,3149,稷下書院-exchange,14748,MW_320x100_置底(PB)_稷下書院,,,,"29,564","10,447",0,"10,447","21,721",0,29564,35.34%,73.47%,0.00%,0.00%,35.34%
20260126,18,巨思文化股份有限公司,3053,數位時代_HB,14764,MW_置底創意_(非展開)_數位時代_HB,,知名媒體,,270,94,0,94,188,0,270,34.81%,69.63%,0.00%,0.00%,34.81%
20260126,18,中天電視股份有限公司,3282,中天新聞網-exchange,14980,CF_970x250_內頁_PC置頂橫幅-中天新聞網-exchange,,知名媒體,,24,2,0,2,23,0,24,8.33%,95.83%,0.00%,0.00%,8.33%
20260126,18,曾憲敏,3327,85小說網_創意,15227,MW-300X250_85小說網_隨身影音PB,,,,6,2,0,2,5,0,6,33.33%,83.33%,0.00%,0.00%,33.33%
20260126,18,中天電視股份有限公司,3282,中天新聞網-exchange,15859,CF_336x280_內頁_PC右側互動看板B-中天新聞網-exchange,,知名媒體,,234,8,0,8,198,0,234,3.42%,84.62%,0.00%,0.00%,3.42%
20260126,18,CBROOT LTD,3352,西瓜卡通-exchange,15970,CF_160x600_影音內容_西瓜卡通-exchange,,,,226,0,0,0,226,0,226,0.00%,100.00%,0.00%,0.00%,0.00%
20260126,18,時報資訊股份有限公司,2817,旺得富,16910,CF_300x250_Billboard_1s_旺得富,,知名媒體,,12,0,0,0,12,0,12,0.00%,100.00%,0.00%,0.00%,0.00%
20260126,18,時報資訊股份有限公司,2817,旺得富,16911,CF_300x250_Billboard_2nd_旺得富,,知名媒體,,6,0,0,0,6,0,6,0.00%,100.00%,0.00%,0.00%,0.00%
20260126,18,葉志斌,2745,繁中寶可夢卡表生成器-奶爸工作室-exchange,16951,CF_300x600_Banner_繁中寶可夢卡表生成器-奶爸工作室-exchange,,,,6,2,0,2,5,0,6,33.33%,83.33%,0.00%,0.00%,33.33%
20260126,18,朱光宁,3360,提莫書屋-exchange,16957,MW_336x280banner_提莫書屋_exchange,,,,"17,831","5,172",0,"5,172","13,253",0,17831,29.01%,74.33%,0.00%,0.00%,29.01%
20260126,18,朱光宁,3361,提莫書屋-mobile,16958,MW_置底創意_提莫書屋-mobile,,,,116,30,0,30,86,0,116,25.86%,74.14%,0.00%,0.00%,25.86%
20260126,18,朱光宁,3361,提莫書屋-mobile,16959,MW_320x480_文中創意_提莫書屋-mobile,,,,76,8,0,8,63,0,76,10.53%,82.89%,0.00%,0.00%,10.53%
20260126,18,欣發現股份有限公司,3364,女子學-mobile,16972,MW_置底創意_女子學,antifroud,,,30,0,0,0,26,0,30,0.00%,86.67%,0.00%,0.00%,0.00%
20260126,18,第一網站股份有限公司,2783,漫畫櫃manhuagui,17027,MW_320x480_蓋版_漫畫櫃manhuagui,,,,36,6,0,6,26,0,36,16.67%,72.22%,0.00%,0.00%,16.67%
20260126,18,朱光宁,3268,稷下書院-mobile,17207,MW_320x480_蓋版_稷下書院-mobile,,,,598,171,0,171,430,0,598,28.60%,71.91%,0.00%,0.00%,28.60%
20260126,18,中華電視股份有限公司,3389,華視-mobile,17230,MW_置底創意(非展開)_華視-mobile,,知名媒體,,60,4,0,4,46,0,60,6.67%,76.67%,0.00%,0.00%,6.67%
20260126,18,中華電視股份有限公司,3389,華視-mobile,17232,MW_文中創意320x480_華視-mobile,,知名媒體,,12,0,0,0,7,0,12,0.00%,58.33%,0.00%,0.00%,0.00%
20260126,18,李立娟,3395,vivi0視頻-exchange,17293,CF_336x280_Banner_vivi01視頻-exchange,antifroud,,,"35,173",104,0,104,"26,054",0,35173,0.30%,74.07%,0.00%,0.00%,0.30%
20260126,18,李立娟,3395,vivi0視頻-exchange,17294,MW_336x280_Banner_vivi01視頻-exchange,antifroud,,,"25,636",64,0,64,"18,975",0,25636,0.25%,74.02%,0.00%,0.00%,0.25%
20260126,18,李立娟,3395,vivi0視頻-exchange,17300,MW_320x100_置底(PB)_vivi01視頻-exchange,antifroud,,,"2,091",0,0,0,"1,593",0,2091,0.00%,76.18%,0.00%,0.00%,0.00%
20260126,18,曾憲敏,601,85小說網_PC,1773,CF-300x250_85小說網_內文1,,,,112,20,0,20,102,0,112,17.86%,91.07%,0.00%,0.00%,17.86%
20260126,18,第一網站股份有限公司,2768,czbooks,17927,MW_置底創意_czbook,,,,"5,356","1,726",0,"1,726","3,863",0,5356,32.23%,72.12%,0.00%,0.00%,32.23%
20260126,18,第一網站股份有限公司,3420,ftvnews,17970,MW_300x250_內文_ftvnews,,知名媒體,,6,0,0,0,6,0,6,0.00%,100.00%,0.00%,0.00%,0.00%
20260126,18,時報資訊股份有限公司_工商時報,3427,工商時報-exchange,18007,CF_336x280_文末右側看板_工商時報-exchange,,知名媒體,,6,0,0,0,6,0,6,0.00%,100.00%,0.00%,0.00%,0.00%
20260126,18,時報資訊股份有限公司_工商時報,3427,工商時報-exchange,18014,MW_300x250_文末Banner1_工商時報-exchange,,知名媒體,,146,16,0,16,117,0,146,10.96%,80.14%,0.00%,0.00%,10.96%
20260126,18,時報資訊股份有限公司_工商時報,3427,工商時報-exchange,18015,MW_300x250_文末Banner2_工商時報-exchange,,知名媒體,,186,22,0,22,153,0,186,11.83%,82.26%,0.00%,0.00%,11.83%
20260126,18,第一網站股份有限公司,3440,fsa_passback_first,18201,CF_336x280_fsa_passback_first,,,,28,0,0,0,28,0,28,0.00%,100.00%,0.00%,0.00%,0.00%
20260126,18,第一網站股份有限公司,3440,fsa_passback_first,18202,CF_300x250_fsa_passback_first,,,,"2,120",240,0,240,"1,983",0,2120,11.32%,93.54%,0.00%,0.00%,11.32%
20260126,18,莊博凱,3455,夢遊電玩,18269,300x250 Banner,,,,6,0,0,0,6,0,6,0.00%,100.00%,0.00%,0.00%,0.00%
20260126,18,朱光宁,3268,稷下書院-mobile,18297,MW_置底創意(展開)_稷下書院-mobile,,,,96,26,0,26,67,0,96,27.08%,69.79%,0.00%,0.00%,27.08%
20260126,18,冰楓科技有限公司,3485,冰楓論壇-exchange,18487,CF_970x90_內文上方第一塊_冰楓論壇-exchange,,,,683,4,0,4,682,0,683,0.59%,99.85%,0.00%,0.00%,0.59%
20260126,18,冰楓科技有限公司,3485,冰楓論壇-exchange,18492,MW_300x250_Banner_ 冰楓論壇-exchange,,,,240,2,0,2,239,0,240,0.83%,99.58%,0.00%,0.00%,0.83%
20260126,18,CBROOT LTD,3492,包子漫畫(特開流量)-exchange,18546,(子)CF_300x250_指定時段_包子漫畫(特開流量)-exchange,,,子聯播網,"3,550",61,0,61,"3,526",0,3550,1.72%,99.32%,0.00%,0.00%,1.72%
20260126,18,CBROOT LTD,3492,包子漫畫(特開流量)-exchange,18557,CF_300x600_指定流量_包子漫畫(特開流量PB)-exchange,,,,"4,462",105,0,105,"4,409",0,4462,2.35%,98.81%,0.00%,0.00%,2.35%
20260126,18,CBROOT LTD,3510,包子漫畫_twmanga-exchange,18732,MW_336x280_Banner_包子漫畫_twmanga,,,子聯播網,"21,280","10,297",0,"10,297","14,678",0,21280,48.39%,68.98%,0.00%,0.00%,48.39%
20260126,18,CBROOT LTD,3510,包子漫畫_twmanga-exchange,18737,CF_970x90_Banner_ 包子漫畫_twmanga-exchange,,,,12,0,0,0,12,0,12,0.00%,100.00%,0.00%,0.00%,0.00%
20260126,18,闇碼科技股份有限公司,2992,縮短網址產生器-reurl-exchange,18876,CF_首頁連結bar下方_縮短網址產生器-reurl-exchange,,知名媒體,,12,4,0,4,10,0,12,33.33%,83.33%,0.00%,0.00%,33.33%
20260126,18,台灣英文新聞股份有限公司,3537,台灣英文新聞(new)-exchange,18924,CF_300x250_內容頁_右側看版_1_台灣英文新聞(new)-exchange,,知名媒體,,49,4,0,4,38,0,49,8.16%,77.55%,0.00%,0.00%,8.16%
20260126,18,台灣英文新聞股份有限公司,3537,台灣英文新聞(new)-exchange,18925,CF_300x600_內容頁_右側看版_2_台灣英文新聞(new)-exchange,,知名媒體,,6,0,0,0,6,0,6,0.00%,100.00%,0.00%,0.00%,0.00%
20260126,18,艾得基客行銷顧問股份有限公司,3373,良醫健康網,19009,MW_蓋板_良醫健康網,,知名媒體,,19,4,0,4,13,0,19,21.05%,68.42%,0.00%,0.00%,21.05%
20260126,18,聯合線上股份有限公司,3549,UDN元氣網,19018,CF_首頁文章推薦第三格300x250_UDN元氣網,,知名媒體,,6,0,0,0,6,0,6,0.00%,100.00%,0.00%,0.00%,0.00%
20260126,18,艾得基客行銷顧問股份有限公司,3552,玩具人,19044,MW_320x480_文中創意_玩具人,,知名媒體,,108,12,0,12,80,0,108,11.11%,74.07%,0.00%,0.00%,11.11%
20260126,18,第一網站股份有限公司,2783,漫畫櫃manhuagui,20685,MW_300X250_manhuagui,antifroud,,,"3,658",988,0,988,"2,778",0,3658,27.01%,75.94%,0.00%,0.00%,27.01%
20260126,18,德榕企業有限公司,3578,TW Bodhi_mobile,20707,MW_置底創意_TW Bodhi,,,,44,14,0,14,35,0,44,31.82%,79.55%,0.00%,0.00%,31.82%
20260126,18,德榕企業有限公司,3578,TW Bodhi_mobile,20708,MW_蓋板_TW Bodhi,,,,489,144,0,144,351,0,489,29.45%,71.78%,0.00%,0.00%,29.45%
20260126,18,德榕企業有限公司,3581,忘憂書屋,20727,CF_336x280文章頁(RWD)_忘憂書屋,,,,112,30,0,30,80,0,112,26.79%,71.43%,0.00%,0.00%,26.79%
20260126,18,德榕企業有限公司,3582,忘憂書屋_mobile,20728,MW_文中創意300x250_忘憂書屋,,,,18,0,0,0,17,0,18,0.00%,94.44%,0.00%,0.00%,0.00%
20260126,18,德榕企業有限公司,3582,忘憂書屋_mobile,20729,MW_蓋板_忘憂書屋,,,,82,30,0,30,56,0,82,36.59%,68.29%,0.00%,0.00%,36.59%
20260126,18,德榕企業有限公司,3582,忘憂書屋_mobile,20730,MW_置底創意_忘憂書屋,,,,58,18,0,18,43,0,58,31.03%,74.14%,0.00%,0.00%,31.03%
20260126,18,第一網站股份有限公司,2916,KiKiNote,20731,CF_300x250_banner_kikinote (PB),,知名媒體,,192,0,0,0,192,0,192,0.00%,100.00%,0.00%,0.00%,0.00%
