日期,小時,版位編號,供應商名稱,網站,網站名稱,版位名稱,antifroud,知名媒體,子聯播網,Total Tracked Ads (Viewability),Eligible Ads for Viewability (Viewability),Measured Ads (Viewability),% Measured Ads (Viewability),Viewable Impressions (Viewability),% Viewable Impressions (Viewability),Non-Viewable Ads (Viewability),% Non-Viewable Ads (Viewability),Average Time In View (Sec) (Viewability),Total Tracked Ads (IVT),Eligible Ads for Invalid Traffic (IVT),Invalid Traffic Ads (IVT),Valid Traffic Ads (IVT),General Invalid Traffic (GIVT) Ads (IVT),Sophisticated Invalid Traffic (SIVT) Ads (IVT),Bots (SIVT) Ads (IVT),Domain Spoofing (SIVT) Ads (IVT),Hidden Ads (SIVT) Ads (IVT),% Eligible for Invalid Traffic (IVT),% Invalid Traffic Ads (IVT),% General Invalid Traffic (GIVT) Ads (IVT),% Sophisticated Invalid Traffic (SIVT) Ads (IVT),% Bots (SIVT) Ads (IVT),% Domain Spoofing (SIVT) Ads (IVT),% Hidden Ads (SIVT) Ads (IVT),Total Tracked Ads (SiteQuality),Reduced Value Inventory (RVI) Ads (SiteQuality),Incentivized Browsing (RVI) Ads (SiteQuality),Proxy Server (RVI) Ads (SiteQuality),seeThrough Ads (SiteQuality),Invisible URL Ads (SiteQuality),Total Eligible Ads for Site Quality (SiteQuality),% Reduced Value Inventory (RVI) Ads (SiteQuality),% seeThrough Ads (SiteQuality),Invisible URL rate (SiteQuality),% Incentivized Browsing (RVI) Ads (SiteQuality),% Proxy Server (RVI) Ads (SiteQuality),Total Tracked Ads (BrandSuitability),MFA Ads (BrandSuitability),AD Clutter Ads (BrandSuitability),Total Eligible Ads for Brand Suitability (BrandSuitability),Brand Suitability Passed Ads (BrandSuitability),Brand Suitability Failed Ads (BrandSuitability),% Brand Suitability Passed Ads (BrandSuitability),% Brand Suitability Failed Ads (BrandSuitability),MFA rate (BrandSuitability),AD Clutter rate (BrandSuitability),Total Tracked Ads (QualImpressions),Eligible ads for quality Impressions (QualImpressions),Quality Ads (QualImpressions),Non-quality Ads (QualImpressions),Quality Ads rate (QualImpressions),Non-quality Ads rate (QualImpressions)
20260127,13,14210,闇碼科技股份有限公司,3048.0,縮短網址產生器-reurl,MW_文中創意300x250_縮短網址產生器-reurl,,知名媒體,,266,83,83,100.00%,57,68.67%,26,31.33%,4.81,266,266,100,166,58,42,42,0,0,100.00%,37.59%,21.80%,15.79%,15.79%,0.00%,0.00%,266,12,0,12,219,0,266,4.51%,82.33%,0.00%,0.00%,4.51%,266,0,0,266,153,113,57.52%,42.48%,0.00%,0.00%,242,242,135,107,55.79%,44.21%
20260127,13,14246,巨思文化股份有限公司,3053.0,數位時代_HB,MW_300x250_文章結束第一塊_數位時代-HB,,知名媒體,,6,3,3,100.00%,0,0.00%,3,100.00%,0.00,6,6,0,6,0,0,0,0,0,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,6,0,0,0,6,0,6,0.00%,100.00%,0.00%,0.00%,0.00%,6,0,0,6,5,1,83.33%,16.67%,0.00%,0.00%,6,6,5,1,83.33%,16.67%
20260127,13,14247,鳳梨傳媒股份有限公司,2896.0,四季線上影視-Mobile,MW_文中創意320x480_四季線上影視-Mobile,,知名媒體,,6,3,3,100.00%,1,33.33%,2,66.67%,3.12,6,6,0,6,0,0,0,0,0,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,6,0,0,0,5,0,6,0.00%,83.33%,0.00%,0.00%,0.00%,6,0,0,6,6,0,100.00%,0.00%,0.00%,0.00%,6,6,6,0,100.00%,0.00%
20260127,13,14258,富盈數據股份有限公司,3059.0,塔科女子,CF_336x280_全網_塔科女子,,知名媒體,,19,10,10,100.00%,9,90.00%,1,10.00%,18.70,19,19,0,19,0,0,0,0,0,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,19,0,0,0,16,0,19,0.00%,84.21%,0.00%,0.00%,0.00%,19,0,0,19,13,6,68.42%,31.58%,0.00%,0.00%,19,19,13,6,68.42%,31.58%
20260127,13,14291,CBROOT LTD,3003.0,包子漫畫-exchange,MW_300x250_蓋板(PB)_包子漫畫,,,,266,130,130,100.00%,82,63.08%,48,36.92%,8.81,266,266,0,266,0,0,0,0,0,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,266,122,0,122,168,0,266,45.86%,63.16%,0.00%,0.00%,45.86%,266,0,0,266,210,56,78.95%,21.05%,0.00%,0.00%,248,248,196,52,79.03%,20.97%
20260127,13,14472,朱光宁,3152.0,石頭小說-exchange,MW_336x280_Banner_石頭小說,,,,295,148,148,100.00%,112,75.68%,36,24.32%,6.91,295,295,0,295,0,0,0,0,0,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,283,69,0,69,219,0,283,24.38%,77.39%,0.00%,0.00%,24.38%,295,0,0,295,184,111,62.37%,37.63%,0.00%,0.00%,277,277,174,103,62.82%,37.18%
20260127,13,14748,朱光宁,3149.0,稷下書院-exchange,MW_320x100_置底(PB)_稷下書院,,,,"29,581","14,590","14,590",100.00%,374,2.56%,"14,216",97.44%,0.09,"29,581","29,581",178,"29,403",82,96,96,0,0,100.00%,0.60%,0.28%,0.32%,0.32%,0.00%,0.00%,"29,515","10,354",0,"10,354","21,561",0,"29,515",35.08%,73.05%,0.00%,0.00%,35.08%,"29,623",0,0,"29,623","14,882","14,741",50.24%,49.76%,0.00%,0.00%,"29,419","29,419","14,789","14,630",50.27%,49.73%
20260127,13,14764,巨思文化股份有限公司,3053.0,數位時代_HB,MW_置底創意_(非展開)_數位時代_HB,,知名媒體,,467,233,233,100.00%,212,90.99%,21,9.01%,24.57,467,467,0,467,0,0,0,0,0,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,473,135,0,135,337,0,473,28.54%,71.25%,0.00%,0.00%,28.54%,479,0,0,479,405,74,84.55%,15.45%,0.00%,0.00%,437,437,370,67,84.67%,15.33%
20260127,13,14980,中天電視股份有限公司,3282.0,中天新聞網-exchange,CF_970x250_內頁_PC置頂橫幅-中天新聞網-exchange,,知名媒體,,150,55,55,100.00%,14,25.45%,41,74.55%,1.21,150,150,40,110,20,20,20,0,0,100.00%,26.67%,13.33%,13.33%,13.33%,0.00%,0.00%,138,0,0,0,125,0,138,0.00%,90.58%,0.00%,0.00%,0.00%,150,0,0,150,109,41,72.67%,27.33%,0.00%,0.00%,150,150,109,41,72.67%,27.33%
20260127,13,15227,曾憲敏,3327.0,85小說網_創意,MW-300X250_85小說網_隨身影音PB,,,,50,25,25,100.00%,11,44.00%,14,56.00%,2.70,50,50,0,50,0,0,0,0,0,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,50,8,0,8,39,0,50,16.00%,78.00%,0.00%,0.00%,16.00%,50,0,0,50,41,9,82.00%,18.00%,0.00%,0.00%,50,50,41,9,82.00%,18.00%
20260127,13,15228,曾憲敏,3327.0,85小說網_創意,MW-創意-85小說網,,,,76,38,38,100.00%,23,60.53%,15,39.47%,66.38,76,76,0,76,0,0,0,0,0,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,76,22,0,22,57,0,76,28.95%,75.00%,0.00%,0.00%,28.95%,76,0,0,76,56,20,73.68%,26.32%,0.00%,0.00%,70,70,52,18,74.29%,25.71%
20260127,13,15254,千晶文化事業股份有限公司,3336.0,Beauty 美人圈,MW_置底創意(非展開)_ Beauty 美人圈,,知名媒體,,"1,291",641,641,100.00%,586,91.42%,55,8.58%,34.29,"1,291","1,291",2,"1,289",0,2,2,0,0,100.00%,0.15%,0.00%,0.15%,0.15%,0.00%,0.00%,"1,297",64,0,64,"1,044",0,"1,297",4.93%,80.49%,0.00%,0.00%,4.93%,"1,303",0,0,"1,303","1,288",15,98.85%,1.15%,0.00%,0.00%,"1,267","1,267","1,253",14,98.90%,1.10%
20260127,13,15859,中天電視股份有限公司,3282.0,中天新聞網-exchange,CF_336x280_內頁_PC右側互動看板B-中天新聞網-exchange,,知名媒體,,984,426,426,100.00%,187,43.90%,239,56.10%,9.13,984,984,130,854,86,44,44,0,0,100.00%,13.21%,8.74%,4.47%,4.47%,0.00%,0.00%,984,22,0,22,883,0,984,2.24%,89.74%,0.00%,0.00%,2.24%,996,0,0,996,850,146,85.34%,14.66%,0.00%,0.00%,930,930,798,132,85.81%,14.19%
20260127,13,15970,CBROOT LTD,3352.0,西瓜卡通-exchange,CF_160x600_影音內容_西瓜卡通-exchange,,,,6,3,3,100.00%,1,33.33%,2,66.67%,11.26,6,6,0,6,0,0,0,0,0,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,6,0,0,0,6,0,6,0.00%,100.00%,0.00%,0.00%,0.00%,6,0,0,6,6,0,100.00%,0.00%,0.00%,0.00%,6,6,6,0,100.00%,0.00%
20260127,13,16911,時報資訊股份有限公司,2817.0,旺得富,CF_300x250_Billboard_2nd_旺得富,,知名媒體,,6,3,3,100.00%,1,33.33%,2,66.67%,2.51,6,6,0,6,0,0,0,0,0,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,6,0,0,0,5,0,6,0.00%,83.33%,0.00%,0.00%,0.00%,6,0,0,6,6,0,100.00%,0.00%,0.00%,0.00%,6,6,6,0,100.00%,0.00%
20260127,13,16957,朱光宁,3360.0,提莫書屋-exchange,MW_336x280banner_提莫書屋_exchange,,,,"17,579","8,718","8,718",100.00%,"6,591",75.60%,"2,127",24.40%,5.95,"17,579","17,579",32,"17,547",18,14,14,0,0,100.00%,0.18%,0.10%,0.08%,0.08%,0.00%,0.00%,"17,501","4,107",0,"4,107","13,864",0,"17,501",23.47%,79.22%,0.00%,0.00%,23.47%,"17,621",0,0,"17,621","12,955","4,666",73.52%,26.48%,0.00%,0.00%,"17,333","17,333","12,741","4,592",73.51%,26.49%
20260127,13,16959,朱光宁,3361.0,提莫書屋-mobile,MW_320x480_文中創意_提莫書屋-mobile,,,,68,34,34,100.00%,31,91.18%,3,8.82%,7.48,68,68,0,68,0,0,0,0,0,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,68,22,0,22,52,0,68,32.35%,76.47%,0.00%,0.00%,32.35%,68,0,0,68,51,17,75.00%,25.00%,0.00%,0.00%,68,68,51,17,75.00%,25.00%
20260127,13,16969,欣發現股份有限公司,3365.0,Hami任務牆-mobile,MW_置底創意_Hami任務牆,,知名媒體,,44,21,21,100.00%,7,33.33%,14,66.67%,3.99,44,44,0,44,0,0,0,0,0,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,44,8,0,8,39,0,44,18.18%,88.64%,0.00%,0.00%,18.18%,44,0,0,44,36,8,81.82%,18.18%,0.00%,0.00%,38,38,30,8,78.95%,21.05%
20260127,13,16972,欣發現股份有限公司,3364.0,女子學-mobile,MW_置底創意_女子學,antifroud,,,108,53,53,100.00%,0,0.00%,53,100.00%,0.00,108,108,0,108,0,0,0,0,0,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,108,0,0,0,108,0,108,0.00%,100.00%,0.00%,0.00%,0.00%,108,0,0,108,108,0,100.00%,0.00%,0.00%,0.00%,102,102,102,0,100.00%,0.00%
20260127,13,16973,欣發現股份有限公司,3363.0,大人物-mobile,MW_置底創意_大人物,,知名媒體,,37,18,18,100.00%,10,55.56%,8,44.44%,4.77,37,37,0,37,0,0,0,0,0,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,37,2,0,2,35,0,37,5.41%,94.59%,0.00%,0.00%,5.41%,37,0,0,37,30,7,81.08%,18.92%,0.00%,0.00%,31,31,26,5,83.87%,16.13%
20260127,13,17027,第一網站股份有限公司,2783.0,漫畫櫃manhuagui,MW_320x480_蓋版_漫畫櫃manhuagui,,,,134,66,66,100.00%,6,9.09%,60,90.91%,1.91,134,134,0,134,0,0,0,0,0,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,128,27,0,27,95,0,128,21.09%,74.22%,0.00%,0.00%,21.09%,134,0,0,134,118,16,88.06%,11.94%,0.00%,0.00%,134,134,118,16,88.06%,11.94%
20260127,13,17092,艾得基客行銷顧問股份有限公司,3373.0,良醫健康網,MW_置底創意_良醫健康網,,知名媒體,,36,18,18,100.00%,15,83.33%,3,16.67%,23.46,36,36,0,36,0,0,0,0,0,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,36,14,0,14,24,0,36,38.89%,66.67%,0.00%,0.00%,38.89%,36,0,0,36,36,0,100.00%,0.00%,0.00%,0.00%,36,36,36,0,100.00%,0.00%
20260127,13,17179,詠勝科技有限公司,3385.0,Mobile01_HB,CF_300x250_熱門大看板_Mobile01_HB,,知名媒體,,281,136,136,100.00%,66,48.53%,70,51.47%,9.03,281,281,1,280,0,1,1,0,0,100.00%,0.36%,0.00%,0.36%,0.36%,0.00%,0.00%,275,8,0,8,271,0,275,2.91%,98.55%,0.00%,0.00%,2.91%,281,0,0,281,188,93,66.90%,33.10%,0.00%,0.00%,275,275,186,89,67.64%,32.36%
20260127,13,17180,詠勝科技有限公司,3385.0,Mobile01_HB,CF_300x250_置底看板左_Mobile01_HB,,知名媒體,,60,29,29,100.00%,12,41.38%,17,58.62%,1.81,60,60,2,58,2,0,0,0,0,100.00%,3.33%,3.33%,0.00%,0.00%,0.00%,0.00%,60,0,0,0,60,0,60,0.00%,100.00%,0.00%,0.00%,0.00%,66,0,0,66,44,22,66.67%,33.33%,0.00%,0.00%,60,60,41,19,68.33%,31.67%
20260127,13,17181,詠勝科技有限公司,3385.0,Mobile01_HB,CF_300x250_置底看板中_Mobile01_HB,,知名媒體,,102,51,51,100.00%,18,35.29%,33,64.71%,1.31,102,102,0,102,0,0,0,0,0,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,108,0,0,0,108,0,108,0.00%,100.00%,0.00%,0.00%,0.00%,108,0,0,108,85,23,78.70%,21.30%,0.00%,0.00%,102,102,82,20,80.39%,19.61%
20260127,13,17182,詠勝科技有限公司,3385.0,Mobile01_HB,CF_300x250_置底看板右_Mobile01_HB,,知名媒體,,12,6,6,100.00%,2,33.33%,4,66.67%,1.78,12,12,0,12,0,0,0,0,0,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,12,0,0,0,12,0,12,0.00%,100.00%,0.00%,0.00%,0.00%,12,0,0,12,4,8,33.33%,66.67%,0.00%,0.00%,12,12,4,8,33.33%,66.67%
20260127,13,17207,朱光宁,3268.0,稷下書院-mobile,MW_320x480_蓋版_稷下書院-mobile,,,,"1,065",471,471,100.00%,245,52.02%,226,47.98%,3.42,"1,065","1,065",3,"1,062",0,3,3,0,0,100.00%,0.28%,0.00%,0.28%,0.28%,0.00%,0.00%,"1,059",354,0,354,746,0,"1,059",33.43%,70.44%,0.00%,0.00%,33.43%,"1,065",0,0,"1,065",596,469,55.96%,44.04%,0.00%,0.00%,"1,047","1,047",588,459,56.16%,43.84%
20260127,13,17230,中華電視股份有限公司,3389.0,華視-mobile,MW_置底創意(非展開)_華視-mobile,,知名媒體,,24,12,12,100.00%,11,91.67%,1,8.33%,21.25,24,24,0,24,0,0,0,0,0,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,24,0,0,0,19,0,24,0.00%,79.17%,0.00%,0.00%,0.00%,24,0,0,24,24,0,100.00%,0.00%,0.00%,0.00%,24,24,24,0,100.00%,0.00%
20260127,13,17293,李立娟,3395.0,vivi0視頻-exchange,CF_336x280_Banner_vivi01視頻-exchange,antifroud,,,"42,874","21,042","21,042",100.00%,"3,223",15.32%,"17,819",84.68%,0.37,"42,874","42,874",82,"42,792",25,57,57,0,0,100.00%,0.19%,0.06%,0.13%,0.13%,0.00%,0.00%,"42,880",208,0,208,"31,449",0,"42,880",0.49%,73.34%,0.00%,0.00%,0.49%,"42,934",0,0,"42,934","39,477","3,457",91.95%,8.05%,0.00%,0.00%,"42,826","42,826","39,372","3,454",91.93%,8.07%
20260127,13,17294,李立娟,3395.0,vivi0視頻-exchange,MW_336x280_Banner_vivi01視頻-exchange,antifroud,,,"44,701","21,890","21,890",100.00%,"8,131",37.14%,"13,759",62.86%,1.53,"44,701","44,701",123,"44,578",67,56,56,0,0,100.00%,0.28%,0.15%,0.13%,0.13%,0.00%,0.00%,"44,701",162,0,162,"32,594",0,"44,701",0.36%,72.92%,0.00%,0.00%,0.36%,"44,719",0,0,"44,719","41,373","3,346",92.52%,7.48%,0.00%,0.00%,"44,629","44,629","41,290","3,339",92.52%,7.48%
20260127,13,17299,李立娟,3395.0,vivi0視頻-exchange,MW_300x250_蓋板(PB)-vivi01視頻-exchange,,,,12,6,6,100.00%,0,0.00%,6,100.00%,0.00,12,12,0,12,0,0,0,0,0,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,12,0,0,0,11,0,12,0.00%,91.67%,0.00%,0.00%,0.00%,12,0,0,12,7,5,58.33%,41.67%,0.00%,0.00%,12,12,7,5,58.33%,41.67%
20260127,13,17300,李立娟,3395.0,vivi0視頻-exchange,MW_320x100_置底(PB)_vivi01視頻-exchange,antifroud,,,"69,426","34,016","34,016",100.00%,"22,298",65.55%,"11,718",34.45%,14.62,"69,426","69,426",158,"69,268",79,79,79,0,0,100.00%,0.23%,0.11%,0.11%,0.11%,0.00%,0.00%,"69,432",227,0,227,"50,906",0,"69,432",0.33%,73.32%,0.00%,0.00%,0.33%,"69,432",0,0,"69,432","64,868","4,564",93.43%,6.57%,0.00%,0.00%,"69,420","69,420","64,856","4,564",93.43%,6.57%
20260127,13,17309,李立娟,3397.0,趣聞圖說-exchange,MW_336x280_文中Banner_趣聞圖說-exchange,,,,6,1,1,100.00%,1,100.00%,0,0.00%,2.43,6,6,4,2,2,2,2,0,0,100.00%,66.67%,33.33%,33.33%,33.33%,0.00%,0.00%,6,0,0,0,6,0,6,0.00%,100.00%,0.00%,0.00%,0.00%,6,0,0,6,1,5,16.67%,83.33%,0.00%,0.00%,6,6,1,5,16.67%,83.33%
20260127,13,1773,曾憲敏,601.0,85小說網_PC,CF-300x250_85小說網_內文1,,,,305,152,152,100.00%,126,82.89%,26,17.11%,13.62,305,305,0,305,0,0,0,0,0,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,305,54,0,54,279,0,305,17.70%,91.48%,0.00%,0.00%,17.70%,299,0,0,299,192,107,64.21%,35.79%,0.00%,0.00%,281,281,178,103,63.35%,36.65%
20260127,13,17923,李立娟,3396.0,趣聞圖說-Mobile,MW_置底創意(展開)_趣聞圖說-Mobile,,,,86,43,43,100.00%,27,62.79%,16,37.21%,7.01,86,86,0,86,0,0,0,0,0,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,92,0,0,0,72,0,92,0.00%,78.26%,0.00%,0.00%,0.00%,92,0,0,92,83,9,90.22%,9.78%,0.00%,0.00%,86,86,77,9,89.53%,10.47%
20260127,13,17927,第一網站股份有限公司,2768.0,czbooks,MW_置底創意_czbook,,,,"5,493","2,718","2,718",100.00%,"1,435",52.80%,"1,283",47.20%,7.92,"5,493","5,493",16,"5,477",4,12,12,0,0,100.00%,0.29%,0.07%,0.22%,0.22%,0.00%,0.00%,"5,499","1,773",0,"1,773","3,962",0,"5,499",32.24%,72.05%,0.00%,0.00%,32.24%,"5,535",0,0,"5,535","3,330","2,205",60.16%,39.84%,0.00%,0.00%,"5,385","5,385","3,237","2,148",60.11%,39.89%
20260127,13,18003,時報資訊股份有限公司_工商時報,3427.0,工商時報-exchange,CF_300x250_互動看板2_工商時報-exchange,,知名媒體,,8,3,3,100.00%,1,33.33%,2,66.67%,1.67,8,8,1,7,0,1,1,0,0,100.00%,12.50%,0.00%,12.50%,12.50%,0.00%,0.00%,8,0,0,0,8,0,8,0.00%,100.00%,0.00%,0.00%,0.00%,8,0,0,8,7,1,87.50%,12.50%,0.00%,0.00%,8,8,7,1,87.50%,12.50%
20260127,13,18014,時報資訊股份有限公司_工商時報,3427.0,工商時報-exchange,MW_300x250_文末Banner1_工商時報-exchange,,知名媒體,,58,29,29,100.00%,3,10.34%,26,89.66%,0.10,58,58,0,58,0,0,0,0,0,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,58,14,0,14,42,0,58,24.14%,72.41%,0.00%,0.00%,24.14%,58,0,0,58,53,5,91.38%,8.62%,0.00%,0.00%,52,52,47,5,90.38%,9.62%
20260127,13,18015,時報資訊股份有限公司_工商時報,3427.0,工商時報-exchange,MW_300x250_文末Banner2_工商時報-exchange,,知名媒體,,161,80,80,100.00%,2,2.50%,78,97.50%,0.38,161,161,0,161,0,0,0,0,0,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,161,34,0,34,121,0,161,21.12%,75.16%,0.00%,0.00%,21.12%,161,0,0,161,155,6,96.27%,3.73%,0.00%,0.00%,155,155,149,6,96.13%,3.87%
20260127,13,18201,第一網站股份有限公司,3440.0,fsa_passback_first,CF_336x280_fsa_passback_first,,,,976,452,452,100.00%,80,17.70%,372,82.30%,0.75,976,976,22,954,22,0,0,0,0,100.00%,2.25%,2.25%,0.00%,0.00%,0.00%,0.00%,970,381,0,381,812,0,970,39.28%,83.71%,0.00%,0.00%,39.28%,976,0,0,976,759,217,77.77%,22.23%,0.00%,0.00%,922,922,713,209,77.33%,22.67%
20260127,13,18202,第一網站股份有限公司,3440.0,fsa_passback_first,CF_300x250_fsa_passback_first,,,,"4,699","2,253","2,253",100.00%,"1,379",61.21%,874,38.79%,40.75,"4,699","4,699",98,"4,601",43,55,55,0,0,100.00%,2.09%,0.92%,1.17%,1.17%,0.00%,0.00%,"4,621",345,0,345,"4,416",0,"4,621",7.47%,95.56%,0.00%,0.00%,7.47%,"4,729",0,0,"4,729","3,533","1,196",74.71%,25.29%,0.00%,0.00%,"4,561","4,561","3,406","1,155",74.68%,25.32%
20260127,13,18266,第一網站股份有限公司,3440.0,fsa_passback_first,(子)CF_970x250_cfbanner_blog,,,子聯播網,284,127,127,100.00%,19,14.96%,108,85.04%,0.47,284,284,0,284,0,0,0,0,0,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,284,0,0,0,284,0,284,0.00%,100.00%,0.00%,0.00%,0.00%,284,0,0,284,255,29,89.79%,10.21%,0.00%,0.00%,284,284,255,29,89.79%,10.21%
20260127,13,18269,莊博凱,3455.0,夢遊電玩,300x250 Banner,,,,18,8,8,100.00%,6,75.00%,2,25.00%,3.75,18,18,0,18,0,0,0,0,0,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,18,0,0,0,18,0,18,0.00%,100.00%,0.00%,0.00%,0.00%,18,0,0,18,15,3,83.33%,16.67%,0.00%,0.00%,18,18,15,3,83.33%,16.67%
20260127,13,18297,朱光宁,3268.0,稷下書院-mobile,MW_置底創意(展開)_稷下書院-mobile,,,,138,69,69,100.00%,41,59.42%,28,40.58%,8.19,138,138,0,138,0,0,0,0,0,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,132,38,0,38,100,0,132,28.79%,75.76%,0.00%,0.00%,28.79%,138,0,0,138,71,67,51.45%,48.55%,0.00%,0.00%,138,138,71,67,51.45%,48.55%
20260127,13,18487,冰楓科技有限公司,3485.0,冰楓論壇-exchange,CF_970x90_內文上方第一塊_冰楓論壇-exchange,,,,985,445,445,100.00%,106,23.82%,339,76.18%,2.81,985,985,11,974,6,5,5,0,0,100.00%,1.12%,0.61%,0.51%,0.51%,0.00%,0.00%,985,16,0,16,973,0,985,1.62%,98.78%,0.00%,0.00%,1.62%,991,0,0,991,837,154,84.46%,15.54%,0.00%,0.00%,955,955,806,149,84.40%,15.60%
20260127,13,18488,冰楓科技有限公司,3485.0,冰楓論壇-exchange,MW_320x100_內文上方第一塊_ 冰楓論壇-exchange,antifroud,,,97,34,34,100.00%,26,76.47%,8,23.53%,10.04,97,97,0,97,0,0,0,0,0,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,85,0,0,0,84,0,85,0.00%,98.82%,0.00%,0.00%,0.00%,97,0,0,97,89,8,91.75%,8.25%,0.00%,0.00%,91,91,83,8,91.21%,8.79%
20260127,13,18492,冰楓科技有限公司,3485.0,冰楓論壇-exchange,MW_300x250_Banner_ 冰楓論壇-exchange,,,,462,185,185,100.00%,95,51.35%,90,48.65%,8.27,462,462,2,460,2,0,0,0,0,100.00%,0.43%,0.43%,0.00%,0.00%,0.00%,0.00%,450,19,0,19,444,0,450,4.22%,98.67%,0.00%,0.00%,4.22%,468,0,0,468,414,54,88.46%,11.54%,0.00%,0.00%,438,438,392,46,89.50%,10.50%
20260127,13,18535,闇碼科技股份有限公司,3048.0,縮短網址產生器-reurl,MW_蓋版_縮短網址產生器-reurl,,知名媒體,,18,9,9,100.00%,4,44.44%,5,55.56%,2.03,18,18,0,18,0,0,0,0,0,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,18,2,0,2,14,0,18,11.11%,77.78%,0.00%,0.00%,11.11%,18,0,0,18,17,1,94.44%,5.56%,0.00%,0.00%,18,18,17,1,94.44%,5.56%
20260127,13,18544,CBROOT LTD,3492.0,包子漫畫(特開流量)-exchange,(子)CF_300x600_指定流量_包子漫畫(特開流量)-exchange,,,子聯播網,12,5,5,100.00%,3,60.00%,2,40.00%,102.25,12,12,0,12,0,0,0,0,0,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,12,0,0,0,12,0,12,0.00%,100.00%,0.00%,0.00%,0.00%,12,0,0,12,10,2,83.33%,16.67%,0.00%,0.00%,12,12,10,2,83.33%,16.67%
20260127,13,18737,CBROOT LTD,3510.0,包子漫畫_twmanga-exchange,CF_970x90_Banner_ 包子漫畫_twmanga-exchange,,,,46,23,23,100.00%,7,30.43%,16,69.57%,0.72,46,46,0,46,0,0,0,0,0,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,46,0,0,0,45,0,46,0.00%,97.83%,0.00%,0.00%,0.00%,46,0,0,46,40,6,86.96%,13.04%,0.00%,0.00%,40,40,35,5,87.50%,12.50%
20260127,13,18877,闇碼科技股份有限公司,2992.0,縮短網址產生器-reurl-exchange,MW_首頁連結bar下方_縮短網址產生器-reurl-exchange,,知名媒體,,6,3,3,100.00%,3,100.00%,0,0.00%,2.44,6,6,0,6,0,0,0,0,0,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,,,,,,,,0.00%,0.00%,0.00%,0.00%,0.00%,6,0,0,6,6,0,100.00%,0.00%,0.00%,0.00%,6,6,6,0,100.00%,0.00%
20260127,13,18887,舒禾驊,3535.0,荷花動漫筆記,CF_336x280_文章頁文中_荷花動漫筆記,,,,6,3,3,100.00%,2,66.67%,1,33.33%,2.00,6,6,0,6,0,0,0,0,0,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,6,0,0,0,6,0,6,0.00%,100.00%,0.00%,0.00%,0.00%,6,0,0,6,3,3,50.00%,50.00%,0.00%,0.00%,6,6,3,3,50.00%,50.00%
20260127,13,18924,台灣英文新聞股份有限公司,3537.0,台灣英文新聞(new)-exchange,CF_300x250_內容頁_右側看版_1_台灣英文新聞(new)-exchange,,知名媒體,,32,8,8,100.00%,2,25.00%,6,75.00%,8.83,32,32,16,16,10,6,6,0,0,100.00%,50.00%,31.25%,18.75%,18.75%,0.00%,0.00%,32,2,0,2,31,0,32,6.25%,96.88%,0.00%,0.00%,6.25%,32,0,0,32,16,16,50.00%,50.00%,0.00%,0.00%,26,26,10,16,38.46%,61.54%
