日期,小時,供應商名稱,網站,網站名稱,版位編號,版位名稱,antifroud,知名媒體,子聯播網,Total Tracked Ads,Eligible Ads for Invalid Traffic,Invalid Traffic Ads,Valid Traffic Ads,General Invalid Traffic (GIVT) Ads,Sophisticated Invalid Traffic (SIVT) Ads,Bots (SIVT) Ads,Domain Spoofing (SIVT) Ads,Hidden Ads (SIVT) Ads,% Eligible for Invalid Traffic,% Invalid Traffic Ads,% General Invalid Traffic (GIVT) Ads,% Sophisticated Invalid Traffic (SIVT) Ads,% Bots (SIVT) Ads,% Domain Spoofing (SIVT) Ads,% Hidden Ads (SIVT) Ads
20260126,22,曾憲敏,3327,85小說網_創意,15228,MW-創意-85小說網,,,,18,18,0,18,0,0,0,0,0,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
20260126,22,和運租車股份有限公司,2878,abc好車網,15249,CF_300x250_搜尋頁右側_abc好車網,,知名媒體,,6,6,0,6,0,0,0,0,0,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
20260126,22,中天電視股份有限公司,3282,中天新聞網-exchange,15859,CF_336x280_內頁_PC右側互動看板B-中天新聞網-exchange,,知名媒體,,630,630,32,598,2,30,30,0,0,100.00%,5.08%,0.32%,4.76%,4.76%,0.00%,0.00%
20260126,22,CBROOT LTD,3352,西瓜卡通-exchange,15969,CF_728x90_影音內容_西瓜卡通-exchange,,,,80,80,0,80,0,0,0,0,0,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
20260126,22,CBROOT LTD,3352,西瓜卡通-exchange,15970,CF_160x600_影音內容_西瓜卡通-exchange,,,,134,134,0,134,0,0,0,0,0,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
20260126,22,時報資訊股份有限公司,2817,旺得富,16910,CF_300x250_Billboard_1s_旺得富,,知名媒體,,12,12,0,12,0,0,0,0,0,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
20260126,22,時報資訊股份有限公司,2817,旺得富,16911,CF_300x250_Billboard_2nd_旺得富,,知名媒體,,18,18,0,18,0,0,0,0,0,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
20260126,22,葉志斌,2745,繁中寶可夢卡表生成器-奶爸工作室-exchange,16951,CF_300x600_Banner_繁中寶可夢卡表生成器-奶爸工作室-exchange,,,,"1,061","1,061",0,"1,061",0,0,0,0,0,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
20260126,22,朱光宁,3360,提莫書屋-exchange,16957,MW_336x280banner_提莫書屋_exchange,,,,"24,625","24,624",125,"24,499",91,34,34,0,0,100.00%,0.51%,0.37%,0.14%,0.14%,0.00%,0.00%
20260126,22,朱光宁,3361,提莫書屋-mobile,16959,MW_320x480_文中創意_提莫書屋-mobile,,,,108,108,4,104,2,2,2,0,0,100.00%,3.70%,1.85%,1.85%,1.85%,0.00%,0.00%
20260126,22,欣發現股份有限公司,3364,女子學-mobile,16972,MW_置底創意_女子學,antifroud,,,99,99,0,99,0,0,0,0,0,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
20260126,22,朱光宁,3149,稷下書院-exchange,17003,(子)CF_336x280_Banner(指定流量)_稷下書院-exchange,,,子聯播網,"3,379","3,371",88,"3,283",50,38,38,0,0,99.76%,2.61%,1.48%,1.13%,1.13%,0.00%,0.00%
20260126,22,第一網站股份有限公司,2783,漫畫櫃manhuagui,17027,MW_320x480_蓋版_漫畫櫃manhuagui,,,,66,66,0,66,0,0,0,0,0,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
20260126,22,朱光宁,3149,稷下書院-exchange,17095,(子)MW_336x280_Banner_稷下書院-exchange,antifroud,,,"29,511","29,507",226,"29,281",42,184,184,0,0,99.99%,0.77%,0.14%,0.62%,0.62%,0.00%,0.00%
20260126,22,詠勝科技有限公司,3385,Mobile01_HB,17174,CF_970x250_超級橫幅_置底_Mobile01_HB,,知名媒體,,6,6,0,6,0,0,0,0,0,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
20260126,22,詠勝科技有限公司,3385,Mobile01_HB,17178,CF_300x250_頻道頁_大看板_Mobile01_HB,,知名媒體,,60,60,2,58,2,0,0,0,0,100.00%,3.33%,3.33%,0.00%,0.00%,0.00%,0.00%
20260126,22,詠勝科技有限公司,3385,Mobile01_HB,17179,CF_300x250_熱門大看板_Mobile01_HB,,知名媒體,,"4,933","4,933",133,"4,800",10,123,123,0,0,100.00%,2.70%,0.20%,2.49%,2.49%,0.00%,0.00%
20260126,22,詠勝科技有限公司,3385,Mobile01_HB,17183,CF_300x600_大摩天_Mobile01_HB,,知名媒體,,"2,278","2,278",43,"2,235",0,43,43,0,0,100.00%,1.89%,0.00%,1.89%,1.89%,0.00%,0.00%
20260126,22,朱光宁,3268,稷下書院-mobile,17207,MW_320x480_蓋版_稷下書院-mobile,,,,300,300,5,295,2,3,3,0,0,100.00%,1.67%,0.67%,1.00%,1.00%,0.00%,0.00%
20260126,22,中華電視股份有限公司,3389,華視-mobile,17230,MW_置底創意(非展開)_華視-mobile,,知名媒體,,12,12,0,12,0,0,0,0,0,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
20260126,22,李立娟,3395,vivi0視頻-exchange,17293,CF_336x280_Banner_vivi01視頻-exchange,antifroud,,,698,698,0,698,0,0,0,0,0,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
20260126,22,李立娟,3395,vivi0視頻-exchange,17294,MW_336x280_Banner_vivi01視頻-exchange,antifroud,,,"5,728","5,728",7,"5,721",2,5,5,0,0,100.00%,0.12%,0.03%,0.09%,0.09%,0.00%,0.00%
20260126,22,李立娟,3397,趣聞圖說-exchange,17297,(子)MW_336x280_Banner_趣聞圖說-exchange,antifroud,,,"59,265","59,265",491,"58,774",363,128,128,0,0,100.00%,0.83%,0.61%,0.22%,0.22%,0.00%,0.00%
20260126,22,李立娟,3395,vivi0視頻-exchange,17299,MW_300x250_蓋板(PB)-vivi01視頻-exchange,,,,70,70,0,70,0,0,0,0,0,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
20260126,22,李立娟,3395,vivi0視頻-exchange,17300,MW_320x100_置底(PB)_vivi01視頻-exchange,antifroud,,,632,632,0,632,0,0,0,0,0,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
20260126,22,李立娟,3397,趣聞圖說-exchange,17309,MW_336x280_文中Banner_趣聞圖說-exchange,,,,14,14,0,14,0,0,0,0,0,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
20260126,22,曾憲敏,601,85小說網_PC,1773,CF-300x250_85小說網_內文1,,,,292,292,0,292,0,0,0,0,0,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
20260126,22,第一網站股份有限公司,2768,czbooks,17927,MW_置底創意_czbook,,,,46,46,0,46,0,0,0,0,0,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
20260126,22,時報資訊股份有限公司_工商時報,3427,工商時報-exchange,18003,CF_300x250_互動看板2_工商時報-exchange,,知名媒體,,30,30,12,18,0,12,12,0,0,100.00%,40.00%,0.00%,40.00%,40.00%,0.00%,0.00%
20260126,22,第一網站股份有限公司,3440,fsa_passback_first,18202,CF_300x250_fsa_passback_first,,,,"1,375","1,375",27,"1,348",0,27,27,0,0,100.00%,1.96%,0.00%,1.96%,1.96%,0.00%,0.00%
20260126,22,第一網站股份有限公司,3440,fsa_passback_first,18266,(子)CF_970x250_cfbanner_blog,,,子聯播網,"1,023","1,023",134,889,14,120,120,0,0,100.00%,13.10%,1.37%,11.73%,11.73%,0.00%,0.00%
20260126,22,莊博凱,3455,夢遊電玩,18269,300x250 Banner,,,,20,20,0,20,0,0,0,0,0,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
20260126,22,冰楓科技有限公司,3485,冰楓論壇-exchange,18487,CF_970x90_內文上方第一塊_冰楓論壇-exchange,,,,874,874,12,862,6,6,6,0,0,100.00%,1.37%,0.69%,0.69%,0.69%,0.00%,0.00%
20260126,22,冰楓科技有限公司,3485,冰楓論壇-exchange,18488,MW_320x100_內文上方第一塊_ 冰楓論壇-exchange,antifroud,,,6,6,0,6,0,0,0,0,0,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
20260126,22,冰楓科技有限公司,3485,冰楓論壇-exchange,18492,MW_300x250_Banner_ 冰楓論壇-exchange,,,,300,300,10,290,6,4,4,0,0,100.00%,3.33%,2.00%,1.33%,1.33%,0.00%,0.00%
20260126,22,CBROOT LTD,3492,包子漫畫(特開流量)-exchange,18544,(子)CF_300x600_指定流量_包子漫畫(特開流量)-exchange,,,子聯播網,"22,735","22,735",351,"22,384",48,303,303,0,0,100.00%,1.54%,0.21%,1.33%,1.33%,0.00%,0.00%
20260126,22,CBROOT LTD,3492,包子漫畫(特開流量)-exchange,18545,(子)CF_970x250_指定時段_包子漫畫(特開流量)-exchange,,,子聯播網,"88,334","88,334",687,"87,647",22,665,665,0,0,100.00%,0.78%,0.02%,0.75%,0.75%,0.00%,0.00%
20260126,22,CBROOT LTD,3492,包子漫畫(特開流量)-exchange,18546,(子)CF_300x250_指定時段_包子漫畫(特開流量)-exchange,,,子聯播網,"219,438","219,438","1,755","217,683",439,"1,316","1,316",0,0,100.00%,0.80%,0.20%,0.60%,0.60%,0.00%,0.00%
20260126,22,CBROOT LTD,3492,包子漫畫(特開流量)-exchange,18558,CF_970x250_指定時段_包子漫畫(特開流量PB)-exchange,,,,"62,445","62,445",458,"61,987",169,289,289,0,0,100.00%,0.73%,0.27%,0.46%,0.46%,0.00%,0.00%
20260126,22,CBROOT LTD,3510,包子漫畫_twmanga-exchange,18732,MW_336x280_Banner_包子漫畫_twmanga,,,子聯播網,"53,615","53,615",262,"53,353",66,196,196,0,0,100.00%,0.49%,0.12%,0.37%,0.37%,0.00%,0.00%
20260126,22,CBROOT LTD,3510,包子漫畫_twmanga-exchange,18735,CF_336x280_Banner_包子漫畫_twmanga-exchange,,,,478,478,3,475,0,3,3,0,0,100.00%,0.63%,0.00%,0.63%,0.63%,0.00%,0.00%
20260126,22,CBROOT LTD,3510,包子漫畫_twmanga-exchange,18736,CF_970x250_ 包子漫畫_twmanga-exchange,,,,893,893,49,844,6,43,43,0,0,100.00%,5.49%,0.67%,4.82%,4.82%,0.00%,0.00%
20260126,22,第一網站股份有限公司,3516,ezneering,18756,(子)CF_300x250_Banner_ezneering,,,子聯播網,14,14,0,14,0,0,0,0,0,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
20260126,22,舒禾驊,3535,荷花動漫筆記,18887,CF_336x280_文章頁文中_荷花動漫筆記,,,,32,32,0,32,0,0,0,0,0,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
20260126,22,台灣英文新聞股份有限公司,3537,台灣英文新聞(new)-exchange,18924,CF_300x250_內容頁_右側看版_1_台灣英文新聞(new)-exchange,,知名媒體,,137,137,38,99,36,2,2,0,0,100.00%,27.74%,26.28%,1.46%,1.46%,0.00%,0.00%
20260126,22,台灣英文新聞股份有限公司,3537,台灣英文新聞(new)-exchange,18925,CF_300x600_內容頁_右側看版_2_台灣英文新聞(new)-exchange,,知名媒體,,14,14,4,10,4,0,0,0,0,100.00%,28.57%,28.57%,0.00%,0.00%,0.00%,0.00%
20260126,22,艾得基客行銷顧問股份有限公司,3552,玩具人,19044,MW_320x480_文中創意_玩具人,,知名媒體,,245,245,0,245,0,0,0,0,0,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
20260126,22,第一網站股份有限公司,2783,漫畫櫃manhuagui,20685,MW_300X250_manhuagui,antifroud,,,40,40,0,40,0,0,0,0,0,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
20260126,22,德榕企業有限公司,3578,TW Bodhi_mobile,20708,MW_蓋板_TW Bodhi,,,,794,794,6,788,0,6,6,0,0,100.00%,0.76%,0.00%,0.76%,0.76%,0.00%,0.00%
20260126,22,德榕企業有限公司,3581,忘憂書屋,20727,CF_336x280文章頁(RWD)_忘憂書屋,,,,172,172,7,165,2,5,5,0,0,100.00%,4.07%,1.16%,2.91%,2.91%,0.00%,0.00%
20260126,22,第一網站股份有限公司,2910,clickme,20735,(子)CF_300x250_banner_clickme(成人),,,子聯播網,"13,300","13,300",276,"13,024",149,127,127,0,0,100.00%,2.08%,1.12%,0.95%,0.95%,0.00%,0.00%
20260126,22,富盈數據股份有限公司,3653,TVBS-女人我最大_HB,21761,MW_文章四_336x280_TVBS-女人我最大_HB,,知名媒體,,6,6,0,6,0,0,0,0,0,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
20260126,22,富盈數據股份有限公司,3653,TVBS-女人我最大_HB,21763,MW_文中創意320x480_TVBS-女人我最大_HB,,知名媒體,,"3,116","3,116",2,"3,114",0,2,2,0,0,100.00%,0.06%,0.00%,0.06%,0.06%,0.00%,0.00%
20260126,22,富盈數據股份有限公司,3655,TVBS-食尚玩家_HB,21770,MW_文章三_336x280_TVBS-食尚玩家_HB,,知名媒體,,116,116,0,116,0,0,0,0,0,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
20260126,22,富盈數據股份有限公司,3655,TVBS-食尚玩家_HB,21773,MW_文中創意320x480_TVBS-食尚玩家_HB,,知名媒體,,"1,059","1,059",8,"1,051",0,8,8,0,0,100.00%,0.76%,0.00%,0.76%,0.76%,0.00%,0.00%
20260126,22,先驅媒體社會企業股份有限公司,3554,新頭殼(R18),21830,(子)CF_300x250Banner_newtalk.tw_all_300250_1_新頭殼(R18),antifroud,知名媒體,子聯播網,6,6,2,4,2,0,0,0,0,100.00%,33.33%,33.33%,0.00%,0.00%,0.00%,0.00%
20260126,22,先驅媒體社會企業股份有限公司,3554,新頭殼(R18),21831,(子)CF_300x250Banner_newtalk.tw_all_300250_2_新頭殼(R18),,知名媒體,子聯播網,6,6,2,4,2,0,0,0,0,100.00%,33.33%,33.33%,0.00%,0.00%,0.00%,0.00%
20260126,22,先驅媒體社會企業股份有限公司,3554,新頭殼(R18),21839,ＭＷ_336x280Banner_newtalk.tw_mobile_all_336280_2_新頭殼(R18),antifroud,知名媒體,,86,86,0,86,0,0,0,0,0,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
20260126,22,儂儂雜誌社股份有限公司(bella儂儂),2135,Bella儂儂_2024,21876,MW-300x250_文章標題上方1_Bella儂儂,,知名媒體,,"1,430","1,430",3,"1,427",0,3,3,0,0,100.00%,0.21%,0.00%,0.21%,0.21%,0.00%,0.00%
20260126,22,富盈數據股份有限公司,3680,TVBS-新聞網_HB,21898,CF_文章右側300x600_TVBS-新聞網_HB,,知名媒體,,34,34,0,34,0,0,0,0,0,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
20260126,22,富盈數據股份有限公司,3685,玩桌遊_mobile,21924,MW_置底創意(非展開)_玩桌遊-mobile,,,,461,461,0,461,0,0,0,0,0,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
20260126,22,富盈數據股份有限公司,2615,熱血台中,21986,CF_336x280_全網_熱血台中,,,,64,64,0,64,0,0,0,0,0,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
20260126,22,富盈數據股份有限公司,2615,熱血台中,21987,CF_336x280_全網_熱血台中,,,,45,45,0,45,0,0,0,0,0,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
20260126,22,富盈數據股份有限公司,3704,天天要聞,22030,CF_300 x 250 banner_天天要聞_cpc2,,,,"2,576","2,576",0,"2,576",0,0,0,0,0,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
20260126,22,富盈數據股份有限公司,3703,繁體小說,22031,CF_300 x 250 banner_繁體小說_cpc2,,,,223,223,10,213,0,10,10,0,0,100.00%,4.48%,0.00%,4.48%,4.48%,0.00%,0.00%
20260126,22,朱光宁,3708,石頭小說,22045,CF_336 x 280 banner_石頭小說_cpc1.67,antifroud,,,"321,059","321,059",960,"320,099",326,634,634,0,0,100.00%,0.30%,0.10%,0.20%,0.20%,0.00%,0.00%
20260126,22,冠妍動力科技有限公司,484,小老婆汽機車資訊網,22058,MW_文中創意320x480_小老婆汽機車資訊網-測試,,知名媒體,,30,30,0,30,0,0,0,0,0,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
20260126,22,朱光宁,3718,稷下書院2,22093,CF_336 x 280 banner_稷下書院2_cpc1.67,antifroud,,,"253,939","253,939",418,"253,521",76,342,342,0,0,100.00%,0.16%,0.03%,0.13%,0.13%,0.00%,0.00%
20260126,22,富盈數據股份有限公司,3680,TVBS-新聞網_HB,22131,CF_文中300x250_TVBS-新聞網_HB_1,,知名媒體,,12,12,1,11,0,1,1,0,0,100.00%,8.33%,0.00%,8.33%,8.33%,0.00%,0.00%
20260126,22,富盈數據股份有限公司,3680,TVBS-新聞網_HB,22132,CF_文中300x250_TVBS-新聞網_HB_2,,知名媒體,,96,96,0,96,0,0,0,0,0,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
20260126,22,富盈數據股份有限公司,3680,TVBS-新聞網_HB,22133,CF_文中300x250_TVBS-新聞網_HB_3,,知名媒體,,185,185,5,180,0,5,5,0,0,100.00%,2.70%,0.00%,2.70%,2.70%,0.00%,0.00%
20260126,22,富盈數據股份有限公司,3730,Teepr 亮新聞 HB,22145,MW_336x280_文中創意_Teepr亮新聞 HB,,,,6,6,0,6,0,0,0,0,0,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
20260126,22,冰楓科技有限公司,3485,冰楓論壇-exchange,22160,CF_300x250_Banner2_ 冰楓論壇-exchange,,,,6,6,0,6,0,0,0,0,0,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
20260126,22,闇碼科技股份有限公司,3048,縮短網址產生器-reurl,22213,MW_蓋版_縮短網址產生器-reurl-2025.05(特殊供量),,知名媒體,,277,277,84,193,55,29,29,0,0,100.00%,30.32%,19.86%,10.47%,10.47%,0.00%,0.00%
20260126,22,欣發現股份有限公司,3363,大人物-mobile,22222,MW_蓋板_大人物,,知名媒體,,6,6,0,6,0,0,0,0,0,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
20260126,22,朱光宁,3741,石頭小說3,22398,CF_336 x 280 banner_石頭小說3_cpc1.67,,,,"26,694","26,692",34,"26,658",0,34,34,0,0,99.99%,0.13%,0.00%,0.13%,0.13%,0.00%,0.00%
20260126,22,朱光宁,3741,石頭小說3,22399,CF_320 x 480 橫幅_石頭小說3,,,,26,26,0,26,0,0,0,0,0,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
20260126,22,闇碼科技股份有限公司,3068,限時圖片-imgus,22406,MW_置底_imgus,antifroud,,,358,358,0,358,0,0,0,0,0,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
20260126,22,第一網站股份有限公司,2783,漫畫櫃manhuagui,22443,MW_置底_manhuagui,antifroud,,,"1,427","1,427",10,"1,417",0,10,10,0,0,100.00%,0.70%,0.00%,0.70%,0.70%,0.00%,0.00%
20260126,22,艾得基客行銷顧問股份有限公司,2578,鉅亨網,22507,MW_300x250_鉅亨網_直播用BN-1,,知名媒體,子聯播網,7,7,0,7,0,0,0,0,0,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
20260126,22,李承翰-webptt,718,Web批踢踢(RWD),2284,MW-蓋板_文中_Web批踢踢,antifroud,,,56,56,0,56,0,0,0,0,0,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
20260126,22,麥智維,999,動漫戲說,3543,CF-728*90-內文上方-動漫戲說,antifroud,,,30,30,0,30,0,0,0,0,0,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
20260126,22,肖偉彬,1287,紅櫻桃小說書庫,4678,CF-內文上方-300*250-紅櫻桃小說書庫,,,,6,6,0,6,0,0,0,0,0,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
20260126,22,技達創意資訊有限公司,1299,泰好網,4734,MW-320*100-首頁、內文上方-泰好網,,,,24,24,0,24,0,0,0,0,0,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
20260126,22,陈晋福,1367,電視超人,4997,CF-300X250-電視超人,,,,8,8,0,8,0,0,0,0,0,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
20260126,22,麥智維,999,動漫戲說,6069,CF-300*250-首頁-動漫戲說,,,,166,166,0,166,0,0,0,0,0,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
20260126,22,精鏡傳媒股份有限公司,1060,鏡週刊,8250,MW_置底創意(非展開)_鏡週刊,,知名媒體,,69,69,0,69,0,0,0,0,0,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
20260126,22,臺灣電視事業股份有限公司,52,台視,8313,PC-300x250_內文第一塊_台視財經,,知名媒體,,6,6,0,6,0,0,0,0,0,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
20260126,22,布林遊國際有限公司,1692,Bring You,8393,CF-300X250-上方通欄右側_BringYou,,知名媒體,,6,6,0,6,0,0,0,0,0,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
20260126,22,巧克科技新媒體股份有限公司,2127,LINE TV_Banner-exchange,8576,CF_336x280_戲劇-右側好康資訊下方_LINE TV-exchange,,知名媒體,,38,38,0,38,0,0,0,0,0,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
20260126,23,英屬維京群島商浩美數位有限公司台灣分公司,2315,Teepr亮新聞-exchange,10012,CF_336x280Banner_Teepr亮新聞-exchange,,知名媒體,,162,162,0,162,0,0,0,0,0,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
20260126,23,昱得資訊工作室,2528,數位書香,11080,CF_728x90_首頁上方_數位書香,antifroud,,,82,82,0,82,0,0,0,0,0,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
20260126,23,昱得資訊工作室,2528,數位書香,11081,CF_160x600_首頁右側_數位書香,antifroud,,,"1,028","1,028",0,"1,028",0,0,0,0,0,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
20260126,23,第一網站股份有限公司,2518,麻辣家族討論區(twbts),11082,CF-728X90-twbts,antifroud,,,145,145,0,145,0,0,0,0,0,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
20260126,23,第一網站股份有限公司,2540,risu短網址,11260,MW-300X250-MB_page_left-risu,,知名媒體,,6,6,0,6,0,0,0,0,0,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
20260126,23,第一網站股份有限公司,2492,ttshow,11273,MW-300X250-ttshow,,知名媒體,,18,18,0,18,0,0,0,0,0,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
20260126,23,第一網站股份有限公司,2601,Meme梗圖倉庫,11443,CF-336X280-meme,,,,24,24,0,24,0,0,0,0,0,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
20260126,23,葉志斌,2745,繁中寶可夢卡表生成器-奶爸工作室-exchange,12210,CF_728x90__文末__繁中寶可夢卡表生成器,,,,34,34,0,34,0,0,0,0,0,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
20260126,23,第一網站股份有限公司,2768,czbooks,12570,CF_728x90_banner_czbooks,,,,"49,582","49,582",126,"49,456",64,62,62,0,0,100.00%,0.25%,0.13%,0.13%,0.13%,0.00%,0.00%
20260126,23,鳳梨傳媒股份有限公司,2190,民視新聞網-Exchange,12579,CF_300x250_右側第一塊_民視新聞網-Exchange(RWD)(MCM),,知名媒體,,"1,477","1,477",22,"1,455",8,14,14,0,0,100.00%,1.49%,0.54%,0.95%,0.95%,0.00%,0.00%
20260126,23,鳳梨傳媒股份有限公司,2190,民視新聞網-Exchange,12580,CF_300x250_內文文中左側_民視新聞網-Exchange(RWD)(MCM),,知名媒體,,"1,482","1,482",58,"1,424",15,43,43,0,0,100.00%,3.91%,1.01%,2.90%,2.90%,0.00%,0.00%
20260126,23,第一網站股份有限公司,2783,漫畫櫃manhuagui,12676,CF_728X90_manhuagui,antifroud,,,"78,971","78,971","1,273","77,698","1,075",198,198,0,0,100.00%,1.61%,1.36%,0.25%,0.25%,0.00%,0.00%
20260126,23,第一網站股份有限公司,2801,damanwoo,12868,CF-300x250_Banner_damanwoo_大人物,,,,6,6,0,6,0,0,0,0,0,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
20260126,23,第一網站股份有限公司,2820,星座好朋友(horofriend88),12966,MW_320x100_horofriend88,antifroud,,,8,8,0,8,0,0,0,0,0,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
20260126,23,曾憲敏,202,85小說網,13445,MW_336X280_全量1_85小說網,,,,"1,078","1,078",4,"1,074",0,4,4,0,0,100.00%,0.37%,0.00%,0.37%,0.37%,0.00%,0.00%
20260126,23,曾憲敏,202,85小說網,13446,MW_336X280_全量2_85小說網,,,,"8,092","8,092",24,"8,068",8,16,16,0,0,100.00%,0.30%,0.10%,0.20%,0.20%,0.00%,0.00%
20260126,23,曾憲敏,601,85小說網_PC,13450,(子)CF_336x280_全量2_85小說網,,,子聯播網,176,176,2,174,2,0,0,0,0,100.00%,1.14%,1.14%,0.00%,0.00%,0.00%,0.00%
20260126,23,第一網站股份有限公司,2768,czbooks,13482,(子)CF_300x600_banner_czbooks(限時段),,,子聯播網,"3,247","3,247",4,"3,243",4,0,0,0,0,100.00%,0.12%,0.12%,0.00%,0.00%,0.00%,0.00%
20260126,23,第一網站股份有限公司,2768,czbooks,13483,(子)CF_970x250_banner_czbooks(限時段),,,子聯播網,"3,749","3,749",4,"3,745",4,0,0,0,0,100.00%,0.11%,0.11%,0.00%,0.00%,0.00%,0.00%
20260126,23,第一網站股份有限公司,2910,clickme,13548,(子)CF_300x250_banner_clickme(一般),,,子聯播網,"2,464","2,464",24,"2,440",10,14,14,0,0,100.00%,0.97%,0.41%,0.57%,0.57%,0.00%,0.00%
20260126,23,第一網站股份有限公司,2910,clickme,13549,CF_300x250_banner_clickme(一般),,,,26,26,0,26,0,0,0,0,0,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
20260126,23,第一網站股份有限公司,2916,KiKiNote,13576,(子)CF_300x250_banner_kikinote,,知名媒體,子聯播網,"1,575","1,575",0,"1,575",0,0,0,0,0,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
20260126,23,闇碼科技股份有限公司,2992,縮短網址產生器-reurl-exchange,13848,CF_300x250_轉址失敗_最右邊_reurl,,知名媒體,,6,6,6,0,0,6,6,0,0,100.00%,100.00%,0.00%,100.00%,100.00%,0.00%,0.00%
